img_id,status,cx,cy,r_inner,r_outer
628352,success,164,157,64,86
628354,success,208,127,52,115
628356,success,199,119,52,90
628358,success,197,149,61,125
628359,success,200,130,35,96
628363,success,169,136,52,120
628364,success,86,151,42,101
628365,success,152,159,71,95
628366,success,79,157,52,100
628367,success,173,139,54,104
628368,success,72,155,35,95
628369,success,80,139,42,107
628370,success,89,155,53,95
628371,success,98,144,66,100
628372,success,85,163,53,106
628384,success,221,226,73,183
628389,success,122,133,64,128
628393,success,83,142,44,159
628408,success,124,122,58,99
628410,success,183,124,53,149
628413,success,156,216,72,119
628416,success,202,230,86,120
628417,success,110,176,83,133
628418,success,122,113,58,103
628437,success,164,156,78,153
628448,success,320,315,153,209
628474,success,111,112,53,94
628528,success,112,115,54,96
628538,success,136,164,62,107
628548,success,156,161,82,145
628573,success,131,118,58,84
628581,success,273,300,160,216
628596,success,103,218,52,100
628597,success,91,85,71,101
628675,success,98,118,45,90
628685,success,235,272,34,124
628688,success,85,165,58,128
628698,success,346,388,119,242
628699,success,244,226,107,219
628710,success,225,238,104,219
628720,success,79,135,51,116
628722,success,317,199,76,162
628724,success,166,66,36,85
628725,success,121,140,57,70
628726,success,156,70,40,86
628727,success,128,64,46,75
62873,success,101,108,52,87
628744,success,249,240,124,220
628855,success,141,166,83,116
629062,success,70,103,24,66
629067,success,139,146,37,124
629092,success,102,139,66,103
629097,success,80,99,34,64
629101,success,93,112,48,89
629109,success,177,208,93,116
629129,success,239,186,100,137
629132,success,85,158,53,95
629170,success,488,952,308,498
629174,success,720,944,322,491
629175,success,234,255,99,188
62918,success,252,245,120,235
629277,success,109,213,82,149
629300,success,113,124,56,103
629307,success,159,118,39,95
629313,success,120,105,47,118
629314,success,239,94,75,131
629318,success,256,110,64,122
629321,success,114,139,67,124
629322,success,234,131,48,122
629328,success,117,79,64,140
629330,success,122,110,55,117
629343,success,303,208,97,180
629344,success,284,235,86,203
629345,success,138,126,69,107
629347,success,295,230,108,155
629358,success,112,123,68,169
629360,success,193,78,70,138
629415,success,135,124,52,108
629446,success,121,107,50,142
629447,success,120,71,54,130
629451,success,115,101,66,110
629452,success,243,110,58,123
629453,success,99,105,65,110
629459,success,111,106,46,123
629463,success,229,215,116,213
629464,success,232,94,45,134
629466,success,259,106,64,115
629467,success,87,113,51,132
629469,success,252,104,44,142
629470,success,243,90,71,134
629487,success,108,88,41,124
629488,success,107,86,40,132
629496,success,132,138,63,105
629498,success,241,221,60,115
629511,success,376,163,116,184
629512,success,361,153,106,179
629517,success,416,144,70,169
629519,success,373,150,91,177
629521,success,386,165,63,202
629528,success,373,121,93,173
629529,success,388,250,93,165
629530,success,347,151,61,202
629534,success,390,157,87,168
629537,success,344,105,99,160
629539,success,363,122,61,201
629540,success,364,131,89,169
629542,success,386,147,94,181
629544,success,361,127,91,197
629545,success,382,150,58,183
629546,success,377,152,89,169
629548,success,395,170,100,167
629551,success,421,161,65,196
629552,success,368,130,73,170
629556,success,111,92,41,111
629557,success,77,260,64,123
629560,success,120,83,43,120
629584,success,219,107,49,116
629618,success,252,107,63,120
629625,success,102,112,58,119
629626,success,244,117,75,127
629628,success,238,92,50,111
629629,success,121,109,42,109
629632,success,111,232,57,120
629633,success,56,253,65,124
629634,success,108,98,60,111
629635,success,250,208,53,122
629662,success,218,202,109,160
629667,success,143,155,64,116
629815,success,77,147,36,62
629820,success,141,144,48,137
629821,success,129,129,62,132
629840,success,144,81,63,127
629841,success,126,128,29,126
629842,success,90,181,46,97
629843,success,90,135,40,83
629844,success,196,131,56,86
629845,success,125,54,40,127
629878,success,343,232,93,377
629903,success,193,109,57,117
629941,success,176,124,31,105
629969,success,96,124,52,89
629970,success,90,107,47,74
629971,success,112,122,56,103
629972,success,94,120,56,75
630074,success,96,169,48,86
630196,success,108,118,57,100
630197,success,139,118,56,87
630208,success,210,195,92,191
630247,success,353,198,87,157
630253,success,167,180,89,121
630263,success,132,131,50,113
630283,success,574,802,275,477
630358,success,242,181,43,129
630359,success,157,196,94,115
630360,success,277,167,46,167
630368,success,284,174,44,161
630370,success,161,181,96,166
630392,success,123,164,48,98
630416,success,225,179,79,151
630417,success,566,594,294,407
630418,success,273,275,132,229
630419,success,299,342,202,340
630422,success,169,181,97,139
630425,success,81,149,66,120
630428,success,142,138,60,120
63044,success,98,95,38,77
630451,success,186,260,105,158
630462,success,153,187,82,160
630471,success,127,228,46,173
630475,success,199,211,104,136
630476,success,151,80,40,76
630484,success,163,181,95,129
630491,success,129,132,44,85
630497,success,147,204,42,111
630504,success,172,199,98,123
630520,success,171,175,82,155
63054,success,141,179,72,151
630540,success,159,163,75,152
630555,success,180,197,99,177
630562,success,133,314,84,165
630602,success,221,254,112,141
630608,success,126,185,54,143
630610,success,113,195,103,182
630617,success,88,70,42,75
630687,success,750,750,373,646
630694,success,376,364,169,306
630695,success,401,512,104,295
630714,success,237,169,47,137
630740,success,60,125,34,95
630742,success,386,380,174,244
630883,success,258,88,87,134
630890,success,255,113,92,127
630903,success,244,107,83,131
630906,success,312,135,53,154
630910,success,150,115,90,171
630920,success,265,125,89,134
630921,success,144,129,91,131
630922,success,292,194,55,178
630925,success,250,104,64,136
630932,success,187,224,65,151
630935,success,196,205,96,179
630954,success,249,246,113,152
630982,success,87,197,66,156
631036,success,165,122,70,117
631042,success,377,354,179,301
631065,success,139,163,79,121
631066,success,140,172,81,113
631068,success,104,138,40,138
631069,success,126,162,41,143
631070,success,159,151,81,142
631071,success,81,159,42,139
631082,success,151,152,80,129
631083,success,155,150,80,127
631085,success,144,122,70,119
631086,success,139,169,81,119
631087,success,142,164,70,124
631091,success,115,111,26,86
631103,success,120,108,54,92
631156,success,211,406,81,272
631157,success,295,127,51,175
631175,success,256,228,57,114
631237,success,289,124,57,126
631238,success,208,221,86,155
631240,success,306,246,59,189
631242,success,78,120,29,85
631248,success,255,82,71,152
631250,success,118,122,89,133
631253,success,214,211,96,131
631254,success,175,232,49,136
631258,success,182,206,98,191
631434,success,209,95,87,155
631535,success,116,108,57,98
631537,success,122,122,60,76
631546,success,119,108,58,89
631548,success,111,116,58,72
631565,success,119,120,62,99
631576,success,592,738,325,460
631578,success,131,124,83,140
631580,success,126,120,63,96
631582,success,121,124,58,104
631613,success,210,231,94,139
63162,success,38,67,25,43
631631,success,130,108,58,77
631640,success,138,113,61,83
631649,success,135,122,58,88
631654,success,128,126,62,77
631655,success,130,116,50,80
631656,success,128,118,61,112
631673,success,540,552,247,377
631713,success,299,211,74,173
631714,success,176,198,84,135
631718,success,266,221,70,145
631725,success,181,351,83,186
631726,success,123,178,58,149
631727,success,100,224,66,134
631728,success,142,220,43,103
631729,success,89,249,48,108
631730,success,138,196,64,119
631731,success,100,224,56,105
631732,success,110,228,49,111
631750,success,131,132,66,94
631798,success,791,675,189,370
631799,success,137,175,70,213
631800,success,162,322,111,192
631824,success,184,157,60,174
631825,success,158,160,73,193
631834,success,136,110,58,83
631842,success,172,147,59,114
631855,success,509,456,249,455
631878,success,142,111,55,118
631920,success,405,380,179,245
631974,success,976,628,312,438
632079,success,98,192,39,163
632080,success,167,208,92,155
632082,success,102,295,52,123
632123,success,563,715,320,410
632129,success,127,118,30,67
632148,success,230,112,66,133
632153,success,92,144,50,116
632157,success,101,160,39,110
632161,success,88,152,54,116
632520,success,122,112,56,105
632525,success,104,102,50,83
632526,success,105,118,44,98
632532,success,153,186,49,155
632550,success,64,111,23,65
632579,success,116,170,56,107
632625,success,877,1147,259,515
632636,success,417,423,187,262
632645,success,1106,478,186,466
632651,success,171,86,69,155
632652,success,88,66,18,56
632665,success,88,137,37,93
632669,success,106,150,98,154
632670,success,130,129,71,137
632672,success,205,95,43,139
632738,success,132,140,69,118
632739,success,113,139,65,96
632764,success,122,144,70,96
632765,success,126,133,59,117
632766,success,72,96,46,61
632767,success,62,86,33,73
633051,success,68,120,30,60
633054,success,84,114,44,77
633083,success,864,599,426,566
633136,success,136,124,61,88
633148,success,432,335,179,260
633214,success,186,222,101,127
633218,success,223,177,88,117
633230,success,626,817,302,467
633232,success,632,685,284,398
633238,success,372,426,178,242
633252,success,114,200,40,133
633255,success,128,142,83,139
633260,success,156,174,86,148
633264,success,121,150,38,149
633268,success,131,154,79,156
633273,success,90,118,81,142
633274,success,107,183,51,134
633280,success,117,221,75,130
633337,success,214,257,113,169
633338,success,139,185,73,113
633344,success,155,277,109,148
633348,success,96,210,75,113
633360,success,189,380,77,213
633371,success,157,193,75,165
633483,success,78,106,41,85
633485,success,144,136,66,104
633506,success,185,390,86,220
633514,success,282,206,87,120
633515,success,343,311,94,196
633524,success,321,348,158,232
633525,success,90,119,72,147
633526,success,185,208,86,131
633530,success,152,200,62,152
633683,success,113,111,27,86
633684,success,120,122,46,104
633685,success,126,131,27,90
633687,success,114,108,40,84
633689,success,90,133,23,84
633694,success,227,190,79,119
633738,success,108,130,58,91
633753,success,229,198,100,131
633855,success,125,176,60,136
634160,success,338,374,185,262
634161,success,213,310,168,237
634164,success,414,362,120,337
634167,success,217,336,171,280
634170,success,286,438,117,258
634174,success,324,372,185,259
634181,success,421,408,193,377
634184,success,366,357,174,288
634202,success,129,110,55,112
634205,success,239,222,85,211
634207,success,158,286,92,259
634208,success,325,207,65,231
634222,success,177,256,124,256
634236,success,210,214,91,120
634241,success,208,212,90,138
634354,success,187,190,66,137
634355,success,113,243,79,111
634372,success,277,266,86,154
634398,success,263,249,91,258
634399,success,225,96,78,137
634406,success,156,158,51,106
634486,success,132,199,97,134
634533,success,389,349,190,299
634589,success,242,309,144,201
634591,success,214,313,124,194
634602,success,120,124,59,79
634615,success,144,126,59,83
634691,success,90,101,46,82
634719,success,114,116,46,102
634729,success,128,114,59,80
634730,success,134,125,62,82
634731,success,118,128,58,103
634736,success,53,36,21,48
634739,success,130,115,59,76
634751,success,120,116,62,77
634753,success,121,116,55,104
634764,success,71,161,51,172
634816,success,128,124,61,88
634991,success,382,245,64,236
634993,success,192,171,112,190
634994,success,76,123,36,103
634999,success,376,256,58,230
635050,success,148,179,76,117
635054,success,147,153,73,151
635058,success,116,237,56,130
635059,success,146,172,81,127
635062,success,81,158,60,103
635067,success,110,158,39,137
635069,success,156,179,80,104
635071,success,110,202,48,108
635072,success,103,162,39,110
635073,success,156,204,83,114
635075,success,149,167,85,119
635076,success,154,167,80,148
635077,success,92,95,68,110
635091,success,106,105,81,111
635092,success,81,176,37,133
635095,success,136,174,72,152
635096,success,170,192,69,109
635098,success,108,156,71,126
635103,success,93,161,65,150
635104,success,114,223,79,121
635106,success,108,133,41,107
635154,success,159,145,68,125
635155,success,122,134,61,112
635235,success,198,223,77,194
635266,success,1302,654,415,556
635271,success,135,177,77,153
635411,success,226,259,122,199
635446,success,240,246,92,223
635489,success,185,184,48,99
635547,success,75,258,30,87
635561,success,161,316,67,292
635631,success,372,426,178,242
635645,success,102,114,53,67
635741,success,135,162,78,115
635743,success,143,176,80,104
635803,success,68,240,49,99
635815,success,78,195,30,89
635821,success,228,221,33,88
635844,success,103,169,39,97
635867,success,91,192,60,89
635928,success,134,112,61,89
635998,success,162,140,73,138
636001,success,153,175,76,119
636003,success,240,216,106,214
636008,success,179,164,69,96
636009,success,148,163,79,152
636019,success,206,120,38,107
636029,success,194,166,67,101
636030,success,162,153,80,141
636031,success,156,148,76,137
636035,success,161,155,79,108
636054,success,106,173,47,125
636064,success,129,212,38,123
636074,success,146,156,62,134
636111,success,195,153,41,101
636119,success,243,227,99,148
636122,success,146,156,62,134
636127,success,158,159,60,128
636128,success,160,179,79,98
636131,success,164,162,77,111
636132,success,185,163,51,94
636139,success,204,166,45,108
636140,success,172,132,77,123
63618,success,238,141,77,147
636193,success,191,166,61,102
636194,success,194,132,69,101
636195,success,204,164,35,101
636198,success,128,167,75,96
636206,success,82,186,51,84
636279,success,111,101,59,78
636449,success,408,380,177,263
636506,success,70,134,47,65
636536,success,774,728,368,648
636538,success,276,120,69,147
63654,success,489,363,119,231
636564,success,297,164,61,159
636599,success,81,98,25,79
636606,success,95,96,25,81
636609,success,95,124,57,73
636644,success,93,96,49,71
636721,success,159,209,77,129
636724,success,156,192,92,127
636726,success,114,179,57,115
636727,success,178,186,94,121
636728,success,124,185,59,143
636729,success,171,195,87,159
636730,success,180,183,94,156
636731,success,166,190,79,161
636749,success,187,185,98,149
636750,success,182,195,89,158
636751,success,268,279,131,214
636752,success,168,203,89,149
636756,success,169,172,91,156
636757,success,173,210,97,144
636758,success,185,194,65,155
636761,success,98,99,53,83
636762,success,132,113,57,81
636763,success,131,120,58,80
636764,success,115,118,38,101
636765,success,104,116,59,83
636766,success,102,112,55,78
636859,success,844,662,444,662
636928,success,172,165,78,109
636932,success,182,143,65,98
637036,success,136,110,43,106
637095,success,190,99,51,100
637116,success,122,124,43,104
637117,success,118,116,63,94
637119,success,213,84,48,124
637121,success,116,117,61,91
637122,success,189,94,49,103
637124,success,246,133,48,119
637134,success,69,71,34,65
637144,success,117,126,60,75
637149,success,126,111,59,99
637180,success,86,98,68,115
637188,success,89,89,56,102
637397,success,174,163,79,109
637412,success,204,154,33,99
637457,success,120,118,61,76
637459,success,136,132,60,76
637461,success,128,136,61,75
637475,success,116,127,60,74
637476,success,122,138,63,96
637486,success,209,217,118,153
637491,success,152,125,65,81
637492,success,140,128,64,100
637494,success,144,104,55,71
637495,success,130,97,46,76
637498,success,98,92,38,61
637502,success,138,129,62,113
637503,success,89,96,34,91
637504,success,144,108,57,78
637505,success,138,94,53,77
637506,success,100,113,55,92
637517,success,235,200,38,111
637545,success,250,171,128,222
637583,success,120,114,57,74
637602,success,111,101,60,74
637657,success,86,89,45,76
637662,success,222,189,82,122
637669,success,281,409,58,248
637670,success,244,410,197,256
637716,success,249,345,144,188
637717,success,146,245,103,188
637721,success,292,323,151,196
637736,success,106,132,44,85
637738,success,121,143,52,80
637749,success,116,125,44,96
637751,success,121,130,44,112
637752,success,114,138,39,83
637799,success,402,383,177,257
637807,success,80,186,77,125
637808,success,123,283,40,132
637847,success,146,108,53,77
637848,success,122,111,57,104
637864,success,373,478,208,273
637873,success,392,355,175,279
637954,success,343,350,163,301
637960,success,219,144,47,95
637969,success,642,704,342,486
637974,success,195,298,87,203
637975,success,406,399,169,254
637987,success,128,85,69,171
637994,success,112,116,69,130
637995,success,157,213,95,133
637996,success,175,197,96,169
637997,success,95,186,44,157
637998,success,119,105,78,137
638003,success,89,200,70,142
638027,success,219,123,40,108
638063,success,241,208,56,129
638098,success,104,160,65,110
638102,success,108,102,77,111
638119,success,258,201,73,127
638265,success,137,117,58,83
638268,success,289,46,57,164
638270,success,247,111,87,122
638276,success,178,204,102,145
638283,success,95,190,42,152
638289,success,122,275,77,127
638293,success,268,132,91,157
638303,success,122,193,47,160
638338,success,169,192,92,151
638359,success,245,270,85,161
638365,success,109,189,59,152
638369,success,198,204,101,179
638391,success,192,182,93,171
638460,success,261,174,61,121
638461,success,201,159,102,138
638471,success,174,176,47,108
638472,success,83,166,38,84
638473,success,55,256,58,125
638503,success,66,252,32,96
638728,success,102,151,62,120
638731,success,103,204,43,111
638764,success,137,110,53,82
638918,success,201,245,153,271
638919,success,278,337,121,222
638954,success,96,193,50,85
639015,success,297,329,167,269
639016,success,188,243,119,163
639017,success,240,256,121,193
639018,success,207,232,122,177
639048,success,142,175,80,103
639051,success,270,334,177,275
639054,success,469,406,221,418
639201,success,132,119,34,83
639202,success,117,146,63,89
639208,success,152,101,28,82
639209,success,142,116,29,75
639220,success,142,80,50,82
639280,success,84,100,29,84
639282,success,130,112,56,84
639292,success,306,106,77,146
639298,success,308,146,72,151
639303,success,76,112,41,77
639308,success,313,141,69,145
639326,success,281,366,85,304
639331,success,90,106,55,77
639332,success,148,113,49,76
639333,success,125,123,24,71
639334,success,134,120,43,80
639336,success,110,126,46,99
639338,success,112,120,32,97
639341,success,487,506,151,493
639342,success,90,118,55,79
639343,success,121,118,56,91
639345,success,135,123,67,116
639346,success,124,106,51,93
639347,success,118,124,62,95
639349,success,183,203,89,183
639351,success,571,1036,236,476
639427,success,43,215,42,100
639436,success,131,120,58,76
639452,success,145,162,72,93
639638,success,290,294,137,241
639661,success,1064,634,374,511
639722,success,109,331,57,112
639983,success,1083,617,167,606
640009,success,235,288,126,209
640020,success,186,192,95,166
640069,success,151,172,86,112
640073,success,325,312,160,273
640091,success,301,369,161,214
640092,success,430,328,172,217
640099,success,491,327,87,216
640118,success,336,331,117,287
640119,success,273,257,128,222
640121,success,276,296,128,175
640127,success,252,226,136,205
640138,success,309,350,171,213
640158,success,132,265,87,189
640159,success,152,279,81,174
640160,success,240,255,89,183
640161,success,289,276,106,236
640167,success,239,273,119,172
640176,success,231,288,123,172
640177,success,326,363,133,277
640325,success,344,327,156,221
640326,success,340,267,170,223
640327,success,458,319,87,207
640341,success,320,325,167,290
640365,success,323,316,174,273
640392,success,319,341,144,277
640398,success,293,313,148,255
640419,success,354,382,186,229
640421,success,341,354,172,301
640424,success,300,344,177,263
640460,success,373,321,140,291
640462,success,172,174,75,125
640465,success,197,175,76,110
640466,success,150,177,80,113
640579,success,58,257,29,110
640707,success,168,62,37,66
640708,success,92,148,54,122
640713,success,154,176,70,102
640718,success,160,168,83,135
640721,success,176,184,80,145
640741,success,64,129,42,116
640749,success,254,285,135,185
640750,success,293,247,132,186
640785,success,281,259,136,238
640790,success,280,272,139,255
640793,success,281,298,138,179
640798,success,309,338,160,294
640836,success,258,285,140,242
640837,success,249,258,96,198
640860,success,136,160,70,122
640864,success,198,168,61,118
640867,success,186,183,70,143
640876,success,168,173,80,147
640885,success,167,162,71,130
640889,success,225,181,87,112
640895,success,784,931,444,746
641000,success,113,226,46,100
641001,success,188,184,82,129
641002,success,180,165,37,124
641003,success,207,173,80,115
641004,success,181,196,79,103
641005,success,167,166,52,94
641006,success,190,177,57,110
641010,success,174,196,67,108
641011,success,160,171,79,131
641012,success,210,173,83,125
641013,success,169,183,67,112
641042,success,78,112,26,80
641044,success,73,100,36,73
641051,success,120,124,43,98
641052,success,127,114,36,80
641056,success,189,241,92,150
641057,success,115,112,46,101
641063,success,261,253,126,218
641065,success,141,106,28,82
641066,success,92,94,39,73
641070,success,110,108,53,96
641072,success,261,274,149,259
641088,success,363,359,188,328
641109,success,309,336,168,282
641136,success,337,333,182,274
641137,success,349,353,186,330
641141,success,277,250,138,197
641151,success,133,140,40,135
641153,success,315,281,121,193
641158,success,181,271,79,178
641161,success,242,191,57,113
641162,success,291,266,136,173
641164,success,303,249,130,188
641167,success,342,366,169,233
641193,success,308,319,157,285
641195,success,267,328,109,258
641209,success,311,260,136,187
641212,success,295,256,132,204
641223,success,281,285,130,168
641234,success,135,218,67,188
641270,success,111,115,34,99
641281,success,146,116,54,77
641284,success,135,109,57,81
641285,success,120,118,58,101
641287,success,140,111,31,88
641288,success,152,107,47,80
641290,success,87,98,29,78
641294,success,130,118,46,75
641295,success,119,114,53,100
641308,success,126,116,46,95
641386,success,236,270,122,205
641389,success,104,122,52,75
641396,success,118,114,48,100
641407,success,311,259,136,221
641422,success,213,92,63,159
641433,success,135,118,54,81
641434,success,120,117,57,98
641458,success,184,107,93,122
641468,success,234,380,80,234
641472,success,278,220,50,116
641476,success,308,323,125,182
641479,success,246,125,83,133
641487,success,144,232,57,162
641491,success,260,291,145,276
641494,success,295,289,153,277
641498,success,300,294,105,291
641500,success,302,321,172,283
641501,success,323,310,172,273
641508,success,320,223,53,139
641548,success,320,309,110,277
641551,success,355,339,178,288
641662,success,178,304,100,204
641664,success,306,274,135,208
641665,success,308,381,163,267
641669,success,289,323,153,254
641674,success,108,109,27,80
641679,success,307,234,137,204
641680,success,258,305,106,214
641684,success,144,119,62,87
641687,success,170,134,60,107
641695,success,90,170,34,89
641699,success,128,132,50,87
641700,success,74,110,42,74
641701,success,148,126,28,74
641702,success,123,104,48,99
641709,success,138,120,40,76
641711,success,96,241,40,115
641715,success,88,206,55,120
641717,success,119,131,57,95
641721,success,161,239,66,190
641737,success,217,226,110,195
641738,success,264,295,125,271
641765,success,128,110,53,87
641779,success,786,675,305,440
641797,success,97,120,71,121
641799,success,50,254,64,117
641800,success,229,121,63,136
641802,success,138,94,57,135
641803,success,82,218,46,111
641804,success,117,226,50,124
641806,success,254,111,69,127
641808,success,110,106,41,121
641809,success,137,114,47,132
641810,success,262,122,41,122
641811,success,85,115,67,122
641813,success,242,115,75,126
641814,success,109,109,75,124
641819,success,226,239,176,240
641824,success,111,115,66,131
641826,success,225,115,51,129
641829,success,126,104,52,141
641831,success,250,108,70,114
641839,success,241,108,47,119
641841,success,262,216,75,117
641846,success,237,71,62,116
641858,success,120,78,64,140
641860,success,114,127,45,136
641864,success,90,115,72,120
641866,success,241,106,75,110
641869,success,127,220,38,141
641870,success,261,110,53,115
641875,success,234,114,46,112
641917,success,195,244,109,136
641929,success,87,62,58,92
641930,success,122,108,31,110
641944,success,421,445,141,279
641976,success,85,30,40,88
641977,success,138,62,44,87
641978,success,91,75,59,77
641979,success,104,112,43,88
641980,success,118,144,35,81
641981,success,276,332,126,229
641983,success,355,327,140,305
641984,success,310,327,164,278
641986,success,312,314,151,263
641987,success,465,370,114,254
641988,success,194,236,118,170
641994,success,500,294,120,223
641996,success,323,294,147,260
641997,success,277,279,148,264
642000,success,262,307,116,281
642001,success,466,298,73,247
642002,success,266,277,150,257
642003,success,297,307,155,262
642004,success,294,310,160,289
642009,success,265,298,156,219
642011,success,258,317,143,205
642012,success,306,337,89,256
642013,success,347,313,165,235
642014,success,324,325,170,246
642015,success,323,350,171,222
642024,success,99,215,60,107
642037,success,125,123,69,90
642039,success,76,83,44,75
642048,success,764,946,304,582
642049,success,169,189,35,93
642054,success,109,100,56,112
642106,success,232,224,50,137
642107,success,110,110,72,121
642109,success,118,112,48,113
642110,success,266,121,42,110
642111,success,136,231,46,141
642112,success,104,107,62,121
642113,success,111,97,41,111
642114,success,96,111,37,136
642115,success,260,123,64,114
642116,success,241,113,44,117
642117,success,105,101,68,118
642118,success,108,252,56,109
642119,success,105,215,45,114
642120,success,93,126,50,119
642121,success,118,225,51,123
642122,success,105,124,39,124
642124,success,89,223,66,138
642125,success,97,220,41,121
642126,success,134,219,37,123
642127,success,114,110,37,132
642135,success,229,274,60,110
642137,success,146,329,68,115
642140,success,121,149,77,187
642141,success,140,214,52,180
642168,success,109,117,80,136
642176,success,132,178,45,100
642257,success,512,361,101,243
642266,success,1174,798,156,470
642273,success,1054,817,250,509
642284,success,418,740,265,468
642370,success,207,336,131,201
642371,success,397,315,124,235
642372,success,326,351,175,314
642447,success,242,199,81,123
642455,success,98,236,59,137
642478,success,259,285,63,142
642513,success,119,248,71,116
642525,success,76,163,48,130
642559,success,221,205,62,121
642682,success,124,294,47,112
642683,success,101,286,43,107
642700,success,112,248,40,115
642716,success,1345,817,291,587
642733,success,118,242,58,133
642734,success,160,290,57,132
642735,success,233,252,64,112
642737,success,111,279,40,120
642738,success,125,286,57,113
642740,success,99,291,78,110
642747,success,129,225,49,110
642776,success,125,94,38,112
642777,success,74,76,42,98
642778,success,169,62,34,109
642779,success,108,117,58,81
642780,success,83,106,54,81
642781,success,118,124,47,116
642783,success,89,108,28,98
642784,success,111,121,47,83
642785,success,84,104,32,83
642786,success,101,100,40,72
642787,success,158,104,29,78
642789,success,95,121,49,85
642790,success,118,126,58,112
642791,success,126,69,41,82
642792,success,128,126,53,109
642793,success,121,87,44,84
642794,success,122,69,42,103
642795,success,94,116,58,83
642796,success,103,116,29,81
642799,success,126,117,59,111
642800,success,112,116,56,111
642802,success,96,32,61,92
642803,success,98,134,59,78
642804,success,76,130,34,84
642805,success,120,118,61,110
642806,success,112,127,62,92
642807,success,143,56,32,102
642808,success,106,138,59,89
642809,success,109,122,59,85
642810,success,126,126,63,89
642811,success,166,100,29,99
642812,success,105,126,48,109
642813,success,88,127,63,89
642814,success,58,87,28,91
642815,success,110,130,58,93
642816,success,80,78,46,79
642817,success,166,124,26,98
642818,success,105,145,40,77
642819,success,119,121,41,115
642821,success,152,82,47,84
642822,success,86,57,56,90
642823,success,134,134,61,78
642824,success,95,108,47,92
642825,success,96,122,64,79
642826,success,116,136,41,80
642827,success,118,119,58,106
642828,success,116,127,56,95
642829,success,57,39,42,92
642830,success,110,143,62,90
642831,success,97,130,30,90
642832,success,101,106,59,85
642833,success,105,121,62,85
642834,success,67,96,31,96
642835,success,110,119,63,101
642836,success,99,102,56,80
642837,success,128,119,51,101
642838,success,90,44,55,109
642839,success,164,78,61,83
642840,success,118,132,61,79
642841,success,109,126,49,112
642842,success,63,96,35,93
642843,success,106,137,60,82
642844,success,81,129,37,87
642845,success,119,119,62,104
642846,success,111,127,42,80
642847,success,79,108,25,74
642848,success,117,128,57,78
642849,success,98,108,51,80
642850,success,118,116,56,103
642851,success,106,120,65,83
642852,success,68,64,36,80
642853,success,106,135,51,78
642854,success,110,73,34,101
642855,success,83,70,43,101
642856,success,182,128,44,94
642858,success,120,126,45,116
642859,success,96,60,31,103
642860,success,106,114,55,97
642930,success,219,205,38,115
642932,success,98,257,56,106
642948,success,224,216,101,206
642949,success,213,250,111,146
642950,success,216,242,113,143
642951,success,195,223,100,190
642952,success,204,231,110,200
642953,success,168,220,86,151
642959,success,180,234,89,161
642960,success,170,241,85,180
642961,success,199,207,78,179
642962,success,187,236,104,163
642963,success,187,207,65,167
642964,success,189,228,97,185
642965,success,185,242,106,149
642966,success,202,201,78,193
642967,success,187,210,88,167
642968,success,206,154,72,182
642969,success,162,209,82,158
642970,success,195,200,96,169
642971,success,215,217,109,188
642972,success,190,248,111,177
642973,success,203,215,106,192
642974,success,199,249,109,159
642978,success,172,173,51,140
642979,success,168,189,83,133
642980,success,107,115,44,99
642981,success,84,79,59,89
642982,success,80,78,49,82
643004,success,190,185,85,137
643005,success,162,171,75,137
643007,success,176,183,79,141
643008,success,95,164,49,98
643013,success,179,187,77,115
643014,success,170,169,78,101
643019,success,78,82,31,82
643020,success,112,134,53,93
643021,success,120,54,42,108
643022,success,67,96,31,96
643024,success,78,74,47,104
643026,success,122,122,46,95
643035,success,108,110,58,93
643036,success,190,183,67,127
643046,success,129,59,45,116
643047,success,127,70,34,117
643049,success,172,184,79,101
643051,success,97,120,57,85
643052,success,109,112,63,96
643054,success,111,113,63,108
643055,success,64,100,29,91
643056,success,108,125,55,80
643058,success,118,132,59,105
643111,success,186,195,95,164
643113,success,150,195,73,124
643114,success,157,221,94,135
643115,success,94,86,19,79
64314,success,91,218,39,109
643171,success,192,178,75,198
643173,success,353,412,121,203
643223,success,144,228,63,165
643241,success,83,82,42,61
643264,success,294,240,65,135
643265,success,173,205,103,137
643266,success,176,169,93,145
643267,success,277,160,83,139
643268,success,187,202,96,124
643269,success,182,212,95,121
643270,success,180,190,47,118
643272,success,219,179,71,120
643273,success,177,204,74,142
643275,success,173,222,80,149
643277,success,180,231,72,142
643345,success,286,185,69,130
643363,success,290,280,150,265
643366,success,554,673,322,485
643367,success,671,658,260,588
643368,success,315,266,142,266
643375,success,316,305,164,288
643376,success,308,316,154,267
643377,success,262,311,105,215
643379,success,282,330,151,217
643381,success,305,330,153,201
643382,success,252,312,134,206
643386,success,385,643,206,415
643387,success,288,261,118,242
643394,success,278,431,70,270
643404,success,254,245,131,220
643406,success,189,238,107,164
643436,success,99,170,38,104
643437,success,94,183,51,106
643438,success,95,134,51,98
643443,success,239,159,47,138
643532,success,132,176,58,146
643533,success,196,218,106,135
643535,success,167,221,56,175
643539,success,167,252,60,152
643542,success,202,277,87,136
643543,success,162,261,69,159
643545,success,201,250,115,179
643546,success,226,258,75,184
643548,success,168,216,59,166
643549,success,167,219,61,160
643589,success,222,198,77,142
643590,success,222,184,83,127
64362,success,306,169,54,149
643635,success,1305,879,322,530
643672,success,481,842,300,649
643741,success,124,102,46,92
