img_id,representative_img_id,pg_id,blood,blood_id,blood_name,member_count
657441,657441,CHN2014-02-000087,盖比.凡德纳比,N2018-106141|N2018-182143,盖比.凡德纳比,1
657442,657442,CHN2014-02-000088,盖比.凡德纳比,N2018-106141|N2018-182143,盖比.凡德纳比,1
657443,657443,CHN2014-02-000100,盖比.凡德纳比,N2018-106141|N2018-182143,盖比.凡德纳比,1
659059,659059,CHN2014-02-321929,盖比.凡德纳比,N2018-106141|N2018-182143,盖比.凡德纳比,1
659063,659063,CHN2014-02-321930,盖比.凡德纳比,N2018-106141|N2018-182143,盖比.凡德纳比,1
608510,608510,CHN2014-02-525606,乔斯佛卡门,BLG2010-6052066|BLG2010-6052374,乔斯佛卡门,1
586270,586270,CHN2014-02-547556,鲁道克拉森,N11-1797832|N13-1296133,鲁道克拉森,1
627453,627453,CHN2014-02-573584,马克罗森斯,1994-344015|2001-235866|2004-02-299517|2004-068695|2004-264013|2007-02-008290,马克罗森斯,1
557653,557653,CHN2014-03-003200,盖比闪电,BLG2004-3230875|BLG2008-3035057,盖比闪电,1
524819,524819,CHN2014-03-022516,凯撒,02-02-048843|06-02-059042,凯撒,1
524680,524680,CHN2014-03-022530,考夫曼,05-02-066860,考夫曼,1
524700,524700,CHN2014-03-022564,考夫曼,05-02-066860,考夫曼,1
524686,524686,CHN2014-03-022577,考夫曼,05-02-066860,考夫曼,1
524690,524690,CHN2014-03-022665,考夫曼,05-02-066860,考夫曼,1
524820,524820,CHN2014-03-1250796,凯撒,02-02-048843|06-02-059042,凯撒,1
524846,524846,CHN2014-03-1277708,梦想家血统,2011-03-052383,梦想家血统,1
524840,524840,CHN2014-03-1277717,梦想家血统,2011-03-052383,梦想家血统,1
583665,583665,CHN2014-03-130736,,2012-01-541155|2013-03-889391|BLG014-6095801|BLG05-6045015|BLG11-6240682|BLG11-6342299,,1
318013,318013,CHN2014-03-376510,摩利斯.卡萨,B00-4348204|B00-9103501|B00-9103502|B00-9103612|B01-9040054|B02-9071575|B07-9023005|B07-9023090|B08-9044015|B08-9044054|B08-9044094|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2007-9023004|BLG2009-9077873,摩利斯.卡萨,1
335573,335573,CHN2014-03-376518,小卡萨,B06-2178778|B09-5110352|B09-6111726|BLG2011-9079521|BLG2013-9029242,小卡萨,1
355926,355926,CHN2014-03-376558,摩利斯.卡萨,B00-9103501|B00-9103612|B01-9040054|B02-9071575|B03-9021265|B06-2178778|B07-9023004|B07-9023061|B07-9023090|B08-9044015|B08-9044054|B09-6111726|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2000-9103502|BLG2011-9079522,摩利斯.卡萨,1
320182,320182,CHN2014-03-376568,摩利斯.卡萨,B00-9103501|B00-9103612|B01-9040054|B02-9071575|B03-9021265|B06-2178778|B07-9023004|B07-9023061|B07-9023090|B08-9044015|B08-9044054|B09-6111726|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2000-9103502|BLG2011-9079522,摩利斯.卡萨,1
321226,321226,CHN2014-03-378181,摩利斯.卡萨,B02-9050056|B12-9032332|B97-9023082|B98-9147006|B98-9147007|B98-9147146|B99-9128103|BLG2004-9153224|BLG2005-9029082,摩利斯.卡萨,1
320181,320181,CHN2014-03-378207,摩利斯.卡萨,B00-9103501|B00-9103612|B01-9040054|B02-9071575|B03-9021265|B06-2178778|B07-9023004|B07-9023061|B07-9023090|B08-9044015|B08-9044054|B09-6111726|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2000-9103502|BLG2011-9079522,摩利斯.卡萨,1
355943,355943,CHN2014-03-378222,摩利斯.卡萨,B00-9103501|B00-9103612|B01-9040054|B01-9054454|B02-9071575|B03-9021265|B07-9023004|B07-9023061|B07-9023090|B08-9044015|B08-9044054|B11-9079009|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2000-9103502|BLG2007-9023146,摩利斯.卡萨,1
450593,450593,CHN2014-03-378230,小卡萨,B06-2178778|B09-5110352|B09-6111726|BLG2011-9079521|BLG2013-9029242,小卡萨,1
407198,407198,CHN2014-03-378288,摩利斯．卡萨,B00-9103501|B00-9103612|B01-9040054|B01-9054454|B02-9071575|B03-9021265|B07-9023004|B07-9023061|B07-9023090|B08-9044015|B08-9044054|B11-9079009|B12-9032332|B95-9034204|B96-9148030|B97-9154002|B97-9154004|B99-9128066|B99-9128113|BLG2000-9103502|BLG2007-9023146,摩利斯．卡萨,1
415524,415524,CHN2014-03-379535,摩利斯．卡萨,B02-9071581|B03-9021332|B98-9147146|B99-9128103|BLG2004-9153678|BLG2006-9123206,摩利斯．卡萨,1
406837,406837,CHN2014-03-379536,摩利斯．卡萨,B02-9071581|B03-9021332|B98-9147146|B99-9128103|BLG2004-9153678|BLG2006-9123206,摩利斯．卡萨,1
450592,450592,CHN2014-03-379537,小卡萨,B06-2178778|B09-5110352|B09-6111726|BLG2011-9079521|BLG2013-9029242,小卡萨,1
415526,415526,CHN2014-03-379564,摩利斯．卡萨,B02-9071581|B03-9021332|B98-9147146|B99-9128103|BLG2004-9153678|BLG2006-9123206,摩利斯．卡萨,1
524816,524816,CHN2014-03-428856,凯撒,02-02-048843|06-02-059042,凯撒,1
524818,524818,CHN2014-03-433656,凯撒,02-02-048843|06-02-059042,凯撒,1
365079,365079,CHN2014-03-466371,胡本家族X凯旋家族,2005-163757|2008-03-326301|2014-03-466371|B2006-6267300|B2009-6222624|B2012-6306353,胡本家族X凯旋家族,1
364711,364711,CHN2014-03-466375,比利时万候家族,2014-03-466375|B1997-6035966|B1998-6084023|B2002-6034109|B2003-6042101|B2005-6037316|B2005-6037320,比利时万候家族,1
188520,188520,CHN2014-03-642260,胡本,03-03-318293|07-01-376393|N2006-1014905,胡本,1
190149,190149,CHN2014-03-662201,胡本,03-03-318293|07-01-376394,胡本,1
424598,424598,CHN2014-03-662208,詹森,08-03-357900|2011-03-982022,詹森,1
190037,190037,CHN2014-03-662260,詹森,04-02-270568|D02434-2006-657,詹森,1
364740,364740,CHN2014-03-669011,比利时万候家族,2014-03-669011|B1996-6086097|B1998-6084023|B1998-6084085|B2003-6042101|B2005-6027317|B2005-6037319,比利时万候家族,1
364741,364741,CHN2014-03-669012,比利时万候家族,2014-03-669012|B1996-6086097|B1998-6084023|B1998-6084085|B2003-6042101|B2005-6027317|B2005-6037319,比利时万候家族,1
372099,372099,CHN2014-03-669016,飞戈X万候,2009-03-318412|2014-03-669016|2102-26-175129|B2005-6037319,飞戈X万候,1
364056,364056,CHN2014-03-669076,河北鹏翔旋风家族,2006-02-290509|2008-03-328792|2009-03-318388|2011-03-986606|2014-03-669076|B2005-6037307,河北鹏翔旋风家族,1
365057,365057,CHN2014-03-669090,伯格曼-克拉克,2014-03-669090|N1997-1863159|N1998-1539891|N2002-1921134|N2005-1648628|N2010-3049109,伯格曼-克拉克,1
365063,365063,CHN2014-03-669092,凡龙X桑杰士,2014-03-669092|B1995-5111489|B2002-6298941|B2004-6369174|D0854-05-0338|D3350-03-0066|N2005-1944708,凡龙X桑杰士,1
364242,364242,CHN2014-03-669099,胡本家族X旋风家族,2000-397639|2005-23-081659|2006-02-290509|2014-03-669099|B2006-6267054|B2009-6222543|B2011-5265388,胡本家族X旋风家族,1
365073,365073,CHN2014-03-669100,万候家族X旋风家族,2006-02-368811|2009-02-388800|2010-03-828898|2011-03-986606|2012-03-1067371|2014-03-669100|B2005-6037302,万候家族X旋风家族,1
367586,367586,CHN2014-03-669127,桑杰士X万候,2007-12-005325|2009-03-318358|2009-03-318404|2011-12-032638|2013-03-399390|2014-03-669127,桑杰士X万候,1
364712,364712,CHN2014-03-669175,比利时万候家族,2011-03-909882|2014-03-669175|B1996-6086201|B2002-6034109|B2004-6035186,比利时万候家族,1
364714,364714,CHN2014-03-669176,比利时万候家族,2011-03-909882|2014-03-669176|B1996-6086201|B2002-6034109|B2004-6035186,比利时万候家族,1
367687,367687,CHN2014-03-669192,飞戈X万候,2009-03-318412|2014-03-669192|2102-26-175129|B2005-6037319,飞戈X万候,1
364164,364164,CHN2014-03-669193,河北鹏翔旋风家族,2005-29-067645|2008-03-328792|2009-15-010023|2010-03-828644|2014-03-669193,河北鹏翔旋风家族,1
365058,365058,CHN2014-03-669197,伯格曼-克拉克,2014-03-669197|N1997-1863159|N1998-1539891|N2002-1921134|N2005-1648628|N2010-3049109,伯格曼-克拉克,1
367665,367665,CHN2014-03-669213,英格斯X万候,2008-03-326288|2011-02-010026|2014-03-669213|B2004-6035186|B2005-6221226|B2010-6166203,英格斯X万候,1
363944,363944,CHN2014-03-669224,河北鹏翔旋风家族,2006-02-368811|2009-02-388800|2011-03-986606|2012-03-1067268|2013-03-399285|2014-03-669224|B2005-6037302,河北鹏翔旋风家族,1
372405,372405,CHN2014-03-669234,河北鹏翔-旋风家族,2003-02-132134|2008-03-328792|2013-03-6037326|2013-03-688857|2014-03-669234,河北鹏翔-旋风家族,1
363957,363957,CHN2014-03-669242,河北鹏翔旋风家族,2006-02-368811|2009-02-388800|2010-03-828843|2011-03-986606|2012-03-1067027|2014-03-669242|B2005-6037302,河北鹏翔旋风家族,1
365045,365045,CHN2014-03-669250,摩利斯戈登,2006-03-379001|2010-03-828790|2014-03-669250|D01063-04-1783|T2002-32446|T2011-933385,摩利斯戈登,1
365080,365080,CHN2014-03-669271,胡本家族X凯旋家族,2005-163757|2008-03-326301|2014-03-669271|B2006-6267300|B2009-6222624|B2012-6306353,胡本家族X凯旋家族,1
364211,364211,CHN2014-03-669276,万候家族X旋风家族,2003-02-132134|2008-03-328792|2009-03-311959|2014-03-669276|B1994-6081753|B2000-6098074|B2005-6037302,万候家族X旋风家族,1
365078,365078,CHN2014-03-669298,万候家族X旋风家族,2006-02-368811|2009-02-388800|2010-03-828898|2011-03-986606|2012-03-1067371|2014-03-669298|B2005-6037302,万候家族X旋风家族,1
365154,365154,CHN2014-03-669324,凡龙X桑杰士,2014-03-669324|B1995-5111489|B2002-6298941|B2004-6369174|D0854-05-0338|D3350-03-0066|N2005-1944708,凡龙X桑杰士,1
364077,364077,CHN2014-03-669325,胡本家族X旋风家族,2000-397639|2005-23-081659|2006-02-290509|2014-03-669325|B2006-6267054|B2009-6222543|B2011-5265388,胡本家族X旋风家族,1
364113,364113,CHN2014-03-669326,胡本家族X旋风家族,2000-397639|2005-23-081659|2006-02-290509|2014-03-669326|B2006-6267054|B2009-6222543|B2011-5265388,胡本家族X旋风家族,1
364715,364715,CHN2014-03-669337,比利时万候家族,2011-03-909882|2014-03-669337|B1996-6086201|B2002-6034109|B2004-6035186,比利时万候家族,1
365042,365042,CHN2014-03-669380,摩利斯戈登,2006-03-379001|2010-03-828790|2014-03-669380|D01063-04-1783|T2002-32446|T2011-933385,摩利斯戈登,1
364708,364708,CHN2014-03-669386,比利时万候家族,B1997-6035966|B1998-6084023|B2002-6034109|B2003-6042101|B2005-6037316|B2005-6037320,比利时万候家族,1
364709,364709,CHN2014-03-669387,比利时万候家族,2014-03-669387|B1997-6035966|B1998-6084023|B2002-6034109|B2003-6042101|B2005-6037316|B2005-6037320,比利时万候家族,1
364054,364054,CHN2014-03-669388,河北鹏翔旋风家族,2006-02-290509|2008-03-328792|2009-03-318388|2011-03-986606|2014-03-669388|B2005-6037307,河北鹏翔旋风家族,1
365546,365546,CHN2014-03-850553,灰安东尼直孙,2005-03-051463|2010-03-004005|2011-03-885354|2014-03-850553|B2000-2202750|B2001-4424713|B2002-2328499,灰安东尼直孙,1
365539,365539,CHN2014-03-850785,灰安东尼近血直孙,2004-06-043890|2007-03-000053|2008-03-006316|2010-03-004062|2010-03-004735|2014-03-850785|N2004-2111285,灰安东尼近血直孙,1
365547,365547,CHN2014-03-850860,灰安东尼直孙女,2005-03-051463|2010-03-004005|2011-03-885354|2014-03-850860|B2000-2202750|B2001-4424713|B2002-2328499,灰安东尼直孙女,1
367727,367727,CHN2014-03-851092,灰安东尼近血直孙,2005-03-000024|2009-03-002906|2012-03-006241|2014-03-851092|B2001-4424713|B2004-2063055|N2005-2103454,灰安东尼近血直孙,1
368706,368706,CHN2014-03-861866,詹森,B03-6457591|B04-6293144|B05-6450535|B2006-6056117|B2006-6056147|B2009-6233661|B91-6227456|B91-6680418|B92-6162746|B95-6274320|B98-6278036|B98-6589910,詹森,1
368824,368824,CHN2014-03-861912,詹森,B00-6553131|B02-6477821|B03-6485765|B2004-6293191|B2006-6056065|B2006-6056117|B2006-6056147|B2009-6358581|B91-6227456|B91-6680418|B92-6162746|B94-6261210|B95-6274320|B98-6278036|B98-6589910,詹森,1
368825,368825,CHN2014-03-861920,詹森,B00-6553131|B02-6477821|B03-6485765|B2004-6293191|B2006-6056065|B2006-6056117|B2006-6056147|B2009-6358581|B91-6227456|B91-6680418|B92-6162746|B94-6261210|B95-6274320|B98-6278036|B98-6589910,詹森,1
462749,462749,CHN2014-03-980216,夜骑士*艾玛,2014-03-980216|2016-10-0037216|N2000-5063949|N2012-1077214,夜骑士*艾玛,1
379344,379344,CHN2014-03-981048,詹森×山坦士,03-03-297145|2004-196405|2010-03-003003|BLG2001-4424713|N1998-1836426,詹森×山坦士,1
255104,255104,CHN2014-03-981264,杨.欧瓦【灰818】直孙×【金姆】直女,BLG2004-4436990|BLG2009-6352808|BLG2010-4241710|BLG2012-4189883|N2011-1764196|N2012-1640506,杨.欧瓦【灰818】直孙×【金姆】直女,1
335388,335388,CHN2014-03-995283,红狐,11-03-585497|B01-3261283|B01-3261294|B02-3209809|B03-3198115|B03-3244047|B05-3179321|B06-3196362|B07-3111004|B07-3111005|B08-3069058|B08-3069070|B08-3069096|B09-3114523|B09-3114556|B10-4020268|B92-3258097|B94-3014396|B95-3201464|B95-3328979|B99-3173769|B99-3173788,红狐,1
399591,399591,CHN2014-04881,杨欧瓦克,BLG2006-6413730|N2000-1932857|N2003-1135048|N2003-1168483|N2007-1847565|N2008-1569222,杨欧瓦克,1
348596,348596,CHN2014-04882,杨.欧瓦克,2014-03-003347|BLG2006-6413730|N2000-1932857|N2003-1135048|N2003-1168483|N2007-1847565|N2008-1569222,杨.欧瓦克,1
629463,629463,CHN2014-05-055732,马克.迪库克大名鸽“令狐冲”直孙,2007-03-633331|2011-06-000004|2014-05-055732,马克.迪库克大名鸽“令狐冲”直孙,1
472306,472306,CHN2014-05-055784雌,马克.迪库克大名鸽(令狐冲)直孙女,2003-32-118247|2007-03-333394|2007-03-633331|2012-05-50242|BLG1989-4923972|BLG1995-4030724|BLG1996-1827049|BLG1997-4278596|BLG1999-4030672|BLG1999-4413111|BLG2000-4396479|BLG2000-4426546|BLG2000-4532502|BLG2001-4456901|D07234-2000-2053|D0773-1993-544,马克.迪库克大名鸽(令狐冲)直孙女,1
628699,628699,CHN2014-05-055809,吉诺x飞戈,2014-05-055809|B2004-3178560|B98-3087031|B99-3221927,吉诺x飞戈,1
443798,443798,CHN2014-05-186000,波西瓦,2014-05-186000|BLG2009-6233625|N10-5007999,波西瓦,1
457951,457951,CHN2014-05-206664雄,,07-05-225890|2005-15-110831,,1
439091,439091,CHN2014-05-206684雌,苍白骑士,07-05-225890|2005-15-110831,苍白骑士,1
522176,522176,CHN2014-05-209036,凡龙,2014-05-209036|B1997-6270268|B1998-6411558|B2003-6366781|B2003-6471609,凡龙,1
523082,523082,CHN2014-05-209397雄,桑杰士,2000-229628|2003-047586|2004-041235,桑杰士,1
322286,322286,CHN2014-05-209777雌,桑杰士,2000-229628|2003-047586|2004-041235|2014-05-209777,桑杰士,1
523841,523841,CHN2014-05-209979雌,强龙,2003-047723|2014-05-209979|N10-1823423,强龙,1
322338,322338,CHN2014-05-209999雌,桑杰士,2000-229628|2003-047586|2004-041235|2014-05-209999,桑杰士,1
343559,343559,CHN2014-05-266774,盖比,2002-26-093652|2004-05-048892,盖比,1
614249,614249,CHN2014-06-020601,超级055X利奥003,B06-6405249,超级055X利奥003,1
614246,614246,CHN2014-06-020605,利奥X瓦特,2011-32-905761|B08-6372821,利奥X瓦特,1
614239,614239,CHN2014-06-020678,超级055X利奥003,B06-6405249,超级055X利奥003,1
326479,326479,CHN2014-06-107868,,2013-06-036003|2013-06-036004|2014-06-107868|2014-06-107957|2014-06-107958|2014-107957|2014-107958|2014-33-137861|2015-06-0472909|2015-06-0472910|2015-06-107909|2015-06-107910,,1
350785,350785,CHN2014-06-107916,CHN2014-06-107916,09-33-066238|2014-06-107916|B00-6272370|B12-6196510|B98-6210455,CHN2014-06-107916,1
336541,336541,CHN2014-06-107956,,2011-06-313784|2012-06-209097|2014-06-107956,,1
326478,326478,CHN2014-06-107996,,15-06-0472911|2012-06-209167|2013-06-196045|2013-06-196046|2013-33-112971|2014-06-107996|2015-06-0472930|B06-5108491,,1
332254,332254,CHN2014-06-155755雄,桑杰士,2014-06-155755,桑杰士,1
554313,554313,CHN2014-06-158017,狼狗号桑杰士配闪电金童桑杰士,2006-03-278288|2010-06-091847|2014-06-158017|2016-06-0005228,狼狗号桑杰士配闪电金童桑杰士,1
554312,554312,CHN2014-06-158018,狼狗号桑杰士配闪电金童桑杰士,2006-03-278288|2010-06-091847|2014-06-158018|2016-06-0005228,狼狗号桑杰士配闪电金童桑杰士,1
335291,335291,CHN2014-06-167008,金伟鱼行“百万将军”系,2010-06-041086|2012-06-209277,金伟鱼行“百万将军”系,1
345013,345013,CHN2014-06-167011,胡本原棚“布兰妮同辈直子,B11-6332704,胡本原棚“布兰妮同辈直子,1
335296,335296,CHN2014-06-167023,金伟鱼行“百万将军”系,11-06-167799|2013-33-112957|B2011-2083439|B2011-6265386,金伟鱼行“百万将军”系,1
519357,519357,CHN2014-06-175666,辉煌大帝配史多西斯,08-06-245327|B98-6210338,辉煌大帝配史多西斯,1
519358,519358,CHN2014-06-175676,胡本配詹森,03-01-106252|06-06-099893,胡本配詹森,1
519359,519359,CHN2014-06-178217,史多西斯配胡本,07-06-120739|09-06-177520,史多西斯配胡本,1
519360,519360,CHN2014-06-178218,史多西斯配胡本,07-06-120739|09-06-177520,史多西斯配胡本,1
519361,519361,CHN2014-06-178221,胡本配史多西斯,08-06-245327|B98-6210338,胡本配史多西斯,1
519362,519362,CHN2014-06-178222,胡本配史多西斯,08-06-245327|B98-6210338,胡本配史多西斯,1
519363,519363,CHN2014-06-178238,胡本配凡龙,13-06-185242|13-06-480746,胡本配凡龙,1
519365,519365,CHN2014-06-178247,史多西斯配胡本,07-06-120739|09-06-177520,史多西斯配胡本,1
519356,519356,CHN2014-06-178248,史多西斯配胡本,07-06-120739|09-06-177520,史多西斯配胡本,1
519367,519367,CHN2014-06-178249,胡本配史多西斯,08-06-245327|B98-6210338,胡本配史多西斯,1
519368,519368,CHN2014-06-178250,胡本配史多西斯,08-06-245327|B98-6210338,胡本配史多西斯,1
519369,519369,CHN2014-06-178268,胡本配詹森,03-01-106252|06-06-099893,胡本配詹森,1
519370,519370,CHN2014-06-178295,戈马力配戈马力,04-06-125770|B98-4563073,戈马力配戈马力,1
519371,519371,CHN2014-06-178312,史多西斯配胡本,07-06-120739|10-06-017727,史多西斯配胡本,1
519372,519372,CHN2014-06-178316,戈马力之女,04-06-125770|B98-4563073,戈马力之女,1
519373,519373,CHN2014-06-178331,阳光少年配史多西斯,07-26-124923|10-06-017017,阳光少年配史多西斯,1
519374,519374,CHN2014-06-178333,辉煌大帝配史多西斯,08-06-245327|B98-6210338,辉煌大帝配史多西斯,1
669832,669832,CHN2014-06-392110,电脑，戈马利,2008-06-315100|2009-06-055553|2014-06-392110,电脑，戈马利,1
332245,332245,CHN2014-06-529966雄,桑杰士,2014-06-529966,桑杰士,1
398260,398260,CHN2014-06-560339,,2012-06-209101|2012-33-101263|2013-06-196066|2014-06-560339|2014-33-119269|2015-33-0095957|B04-6276383|B07-2103385|B11-6265548,,1
313872,313872,CHN2014-08-060514,詹森黑珍珠*红狐狸,2012-274888|B96-6376197|N1998-1327690|N1999-1870691|N88-5870500|N91-1839980|N91-2954618|N91-5055674|N94-1092767|N94-2527975,詹森黑珍珠*红狐狸,1
296302,296302,CHN2014-08-060557,詹森断胸骨回血,2010-259999|2011-08-139888|2012-08-330001|B84-6161077|B86-6320969|B91-6227485|B91-6680443|B92-6170215|N1998-9821081|N96-2394338|N98-9821081|N99-1209710,詹森断胸骨回血,1
308851,308851,CHN2014-08-060633,胡本*詹森,2002-110517|2005-103168|2005-105408|2005-109144|2010-260000|2011-122666|2012-005698|B92-6074563|B93-6228609|B98-6590494,胡本*詹森,1
226398,226398,CHN2014-08-060659,詹森老火箭,2005-105408|2010-08-259999|2012-001322|B73-6773040|N82-1324845|N88-2275423|N95-2312278|N99-1209710,詹森老火箭,1
242615,242615,CHN2014-08-060687,詹森万羽八位直女,2004-290464|B89-6150221|B91-6227416|B99-6265204|D08071-01-1970|D08071-02-52|D08071-03-165|D08071-10-483|D1769-06-360|D1769-08-119|D1769-09-370,詹森万羽八位直女,1
324700,324700,CHN2014-08-060708,红狐520*白羽号,2005-105408|2010-08-259999|B84-6161051|B85-6377520|B95-6274413|B96-4533490|B96-4533643|B98-6589961|B99-4473355|B99-6265204|B99-6265205,红狐520*白羽号,1
242598,242598,CHN2014-08-060885,CHN2014-08-060885,2002-110517|2005-103168|2005-105408|2005-109144|2010-260000|2011-122666|2012-005698|B92-6074563|B93-6228609|B98-6590494,CHN2014-08-060885,1
306299,306299,CHN2014-08-060888,詹森,2005-105408|8071-98-630|B98-6589961|B99-6265204|B99-6265205|D08071-02-52|D08071-03-129|D08071-09-298|D08071-10-435|D1073-99-75,詹森,1
299419,299419,CHN2014-08-060898,詹森红狐520,2005-105408|2010-08-259999|2012-274888|2012-330123|2013-08-019520|B73-6773040|B95-6274413|B99-4473355|N1998-1327690|N95-2312278|N99-1209710,詹森红狐520,1
308850,308850,CHN2014-08-060900,詹森红狐520*白羽号,2005-105408|2010-08-259999|B84-6161051|B85-6377520|B95-6274413|B96-4533490|B96-4533643|B98-6589961|B99-4473355|B99-6265204|B99-6265205,詹森红狐520*白羽号,1
538260,538260,CHN2014-08-060906,詹森老白眼*詹森传奇05,B80-6825865|B85-6379891|B89-6699714|B91-6227405|B96-6376197|B97-6330086|N91-4167271|N94-2527975|N98-1327146|N98-9821108,詹森老白眼*詹森传奇05,1
477250,477250,CHN2014-08-060908,詹森红狐520,2005-105408|2010-08-259999|2012-274888|2012-330123|2013-08-019520|B73-6773040|B95-6274413|B99-4473355|N1998-1327690|N95-2312278|N99-1209710,詹森红狐520,1
317488,317488,CHN2014-08-060998,詹森老白眼回血,2004-290464|B80-6825865|B85-6379891|B89-6150221|B89-6699714|B91-6227405|B91-6227416|B97-6330086|BLG1999-6265204|N91-4167271|N98-9821108,詹森老白眼回血,1
135213,135213,CHN2014-08-1233009010,世界品牌国际和平号血统,1998-035091|1999-020116|1999-08-020018|2000-08-120777|2000-08-202346|2000-202343|2004-08-006013|2004-08-006017|2005-08-052827|2005-08-200418|2006-08-112545|2008-03-425702|2008-03-425706|2008-03-496226|2008-08-082481|2008-08-113760|2009-08-012738|2010-08-088646|2010-33-102018|2011-03-601670|2014-08-1233009|86-62711046210593|B88-6711631|B93-6266190|BLG1991-6446162|BLG1994-6563045|BLG1995-6280341|BLG71-6378018|BLG78-6145268|BLG82-6380170|BLG83-6376407|BLG88-6470646|BLG88-6711631|BLG90-6669134|BLG90-6669172|BLG93-6228701|BLG95-5077737|BLG96-6223279|BLG98-6210593|N1998-1279186|N87-5793822|N88-8900056|N91-2274772|N92-1109454|N92-1222511|N92-1222512|N95-9505857|N96-2618745|N97-1593240,世界品牌国际和平号血统,1
308001,308001,CHN2014-08-123333,詹森万羽八位直子,2004-290464|B89-6150221|B91-6227416|B99-6265204|D08071-01-1970|D08071-02-52|D08071-03-165|D08071-10-483|D1769-06-360|D1769-08-119|D1769-09-370,詹森万羽八位直子,1
308868,308868,CHN2014-08-125666,詹森老白眼回血,2004-290464|B80-6825865|B85-6379891|B89-6150221|B89-6699714|B91-6227405|B91-6227416|B97-6330086|BLG1999-6265204|N91-4167271|N98-9821108,詹森老白眼回血,1
318079,318079,CHN2014-08-125777,詹森黑珍珠*红狐狸,2012-274888|B96-6376197|N1998-1327690|N1999-1870691|N88-5870500|N91-1839980|N91-2954618|N91-5055674|N94-1092767|N94-2527975,詹森黑珍珠*红狐狸,1
265235,265235,CHN2014-08-126888,詹森麦克斯多重回血,2005-105408|2012-333000|B00-6317318|B02-6477285|B03-6483072|B94-6261202|B94-6261205|B94-6261210|B94-6261231|B98-6278036|B98-6589910|B98-6589961|B99-6265205,詹森麦克斯多重回血,1
307948,307948,CHN2014-08-128999,詹森万羽十位*蒙娜丽莎,2005-105408|8071-98-630|B98-6589961|B99-6265204|B99-6265205|D08071-02-52|D08071-03-129|D08071-09-298|D08071-10-435|D1073-99-75,詹森万羽十位*蒙娜丽莎,1
308840,308840,CHN2014-08-129333,詹森小火箭*白羽号,2005-105408|2012-333000|B00-6317318|B02-6477285|B03-6483072|B94-6261202|B94-6261205|B94-6261210|B94-6261231|B98-6278036|B98-6589910|B98-6589961|B99-6265205,詹森小火箭*白羽号,1
677169,677169,CHN2014-09-144958,马克罗森斯,2004-09-127143|2006-09-217262|2007-09-179911|2010-09-212865|2013-09-108875|2013-09-210445|2014-09-144958,马克罗森斯,1
328607,328607,CHN2014-09-167067,,2014-09-167067,,1
328455,328455,CHN2014-09-400820,,2014-09-400820,,1
398608,398608,CHN2014-09-410027,,2009-09-014963|2010-09-402376,,1
398609,398609,CHN2014-09-410035,,2011-09-039070|2011-09-430179,,1
398624,398624,CHN2014-09-410036,,2011-09-039070|2011-09-430179,,1
446355,446355,CHN2014-09-417927,凡·艾尔扎克X詹森*米卫*佛罗.恩格斯,03-09-223561|05-09-000822|13-09-306440|17-26-0554736|B02-6478464|B04-6231871|B04-6293222|B11-6061389|B95-6274320,凡·艾尔扎克X詹森*米卫*佛罗.恩格斯,1
340815,340815,CHN2014-09-450063,鲁道夫X万侯X彼得文斯特拉,2012-11-098594|2013-11-002105|2014-09-450062,鲁道夫X万侯X彼得文斯特拉,1
372245,372245,CHN2014-09-468094,,2009-09-014963|2010-09-402376,,1
328726,328726,CHN2014-09-531411,,2014-09-531411,,1
340772,340772,CHN2014-09-536320,戈马力x鲁道夫詹森,2012-09-454755|2012-11-071285|2014-09-536319,戈马力x鲁道夫詹森,1
608146,608146,CHN2014-09-777877雌,乔斯佛卡门,2008-15-092185,乔斯佛卡门,1
397419,397419,CHN2014-090005,奥林匹克003直子X奥林匹克003直女,B01-6455003|B08-6368089|N07-1817551,奥林匹克003直子X奥林匹克003直女,1
396804,396804,CHN2014-090006,奥林匹克003直子X奥利匹克003直女,2014-090006|B01-6455003|B08-6368089|N07-1817551,奥林匹克003直子X奥利匹克003直女,1
343612,343612,CHN2014-10-220012,罗森波斯-桑杰士×杨公多拉斯,12-10-014828|2012-10-069968|2012-10-108332|2013-10-168358,罗森波斯-桑杰士×杨公多拉斯,1
344204,344204,CHN2014-10-220013,杨公多拉斯×甘拉斯,07-10-179908|09-10-515036|2009-10-500943|2009-10-569332|2012-10-014828|2012-10-108332|2012-10-108339|2013-10-401104|D0147-03-674,杨公多拉斯×甘拉斯,1
432673,432673,CHN2014-10-220040,“无敌号”沾血,2000-10-318331|2000-10-333318|2001-10-133334|2003-10-313091|2007-10-367891,“无敌号”沾血,1
212080,212080,CHN2014-10-251553,詹森,2007-020673|2009-209864|B1989-6727919|B1995-6274306|B1997-6592488|B1998-6278076|B2000-6448062|B2004-6293194|B2004-6470281|B2005-6153315|B97-6592444,詹森,1
