img_id,pg_id,blood
182974,CHN2009-26-000279,速霸龙
182975,CHN2009-26-000280,速霸龙
182976,CHN2010-26-089129,速霸龙
182983,CHN2011-26-099843,凡龙
182987,CHN2008-26-002878,凡龙
182989,CHN2006-26-139904,乔斯托内
182992,CHN206-26-186029,乔斯托内
182997,C03-340599,詹森系
182998,B2010-4322625,速霸龙
183003,NL1999-5906124,克拉克
183006,CHN2011-26-099901,克拉克
183023,NL1999-1910933,詹森
183033,CHN2002-26-015147,胡本
183078,B2007-6110211,英格斯
183102,CHN2008-15-086106,林波尔
183291,B1998-3232518,盖比
183294,NL07-1443614,考夫曼
183504,BELG2009-2054285,电脑
183635,NL97-1402272,詹森系
183794,CHN2012-05-422221,詹森
184083,CHN2011-26-000096,胡本
184139,CHN2009-26-181035,胡本
184189,CHN2002-26-010923,胡本
184216,CHN2012-26-099808,乔斯托内
184244,CHN2010-26-089145,胡本
184309,CHN2012-26-099494,盖比
184317,CHN2006-26-111914,乔斯托内
184322,CHN12005-26-090118,凡龙
184425,CHN2015-03-0886687,佛科克
184442,B94-6082223,慕利门
184443,NL2017-1277700,佛科克
184447,NL2010-1681855,佛科克
184692,B10-4049403,速霸龙
184694,2006-32-3999153,詹森
184697,2010-15-069736,詹森
184702,2010-15-069757,詹森
184703,2010-15-069788,詹森
184714,名典-1088,林波尔
184715,名典-0866,林波尔
184717,名典-007608-086158,詹森
184718,名典-1167,杨阿腾
184777,B2008-6314780,胡本
184779,B2009-6358264,胡本
184783,B2010-6038252,胡本
184786,B2010-6038255,胡本
184812,03-15-088668,詹森
184820,B12-4186478,福雷迪.范西
184827,CHN2012-26-100000,胡本
184836,04-187229,杨阿腾
184837,08-15-086193,詹森
184851,CHN2012-26-099499,胡本
184858,CHN2012-26-099586,凡龙
184920,2012-08-447174,詹森小火箭
184981,B2005-6085516,瓦特
185255,CHN2011-26-099802,凡龙
185257,NL2009-1674564,考夫曼
185265,NL2002-2373047,考夫曼
185269,NL-2002-2259457,考夫曼
185271,BELG11-6219397,詹森
185422,2012-32-045555,苍白骑士
185423,2012-05-425921,苍白骑士
185769,2010－15－128114,所向无敌
185786,CHN2009-26-191093,克拉克
185788,CHN2011-26-100017,克拉克
185789,CHN2011-26-100018,克拉克
185792,CHN2011-26-100025,克拉克
185793,CHN2012-26-100024,克拉克
185795,CHN2011-26-100051,克拉克
185825,CHN2012-26-099995,克拉克
185835,CHN2011-26-099802,凡龙
185961,CHN2012-26-099787,胡本
186029,B12-6042583,吉林克斯
186221,BE12-6023813,葛斯顿.范德瓦尔
186222,NL10-1542699,鲁道.克拉森
186304,04-065802,马克罗森斯
186516,CHN2011-26-100007,胡本
186551,03B6086168,所向无敌
186570,2012-06-383453,苍白
186581,CHN2008-26-229989,盖比
186591,1999-08-000139,乔斯托内
18661,NL2007-1955921,甘纳斯
18664,NL07-1955948,甘纳斯
186678,05-430873,凡龙
18668,NL2007-1955953,甘纳斯
18671,NL2007-1955956,甘纳斯
18673,NL2007-1955970,甘纳斯
18674,NL2007-1955978,甘纳斯
18675,NL2007-1955986,甘纳斯
187274,B07-6076190,胡本
187275,B07-6076077,胡本
187276,CTRPA06-173462,芬妮卡5000
187675,CHN10-15-245497,桑杰士
187791,2012-23-336348,詹森019
188089,CTRPA2003-322045,詹森
188287,BELG2004-4349195,芬尼卡5000
188493,CHN13-03-363853,胡本
188520,CHN2014-03-642260,胡本
188564,CHN16-03-0112201,胡本
188571,CHN18-03-0780234,詹森
188606,CHN2013-03-111284,桑杰士
188625,CHN2018-03-0788883,胡本
188627,60年国庆-601085,胡本
188957,2012-15-281188,苍白骑士
189180,B06-4302544,速霸龙
189514,CHN2012-26-099435,胡本
189709,CHN2012-26-099996,詹森
189745,BELG2007-6311514,胡本
189789,CHN16-03-0179976,詹森
189798,CHN2016-03-0112235,詹森
189804,CHN2009-26-188188,詹森
189806,CHN2009-188040,詹森
189825,CHN2011-26-100200,詹森
189828,CHN2019-03-0982820,桑杰士
189959,C10-086110,飞戈
190018,CHN16-03-0179976,詹森
190031,CHN2015-03-1213334,詹森
190037,CHN2014-03-662260,詹森
190074,CHN2017-03-0772256,桑杰士
190149,CHN2014-03-662201,胡本
190197,CHN10-15-203337,考夫曼
190461,CHN12-15-239266,佛科克
190499,B2006-4868548,速霸龙
190506,NL04-1389363,考夫曼
190625,CHN2015-03-1213089,凡龙
190636,CHN2013-03-363848,胡本
190679,小艺术家同父异母回血配对,胡本
190681,099888*010923,胡本
190682,10-099996*07-002343,胡本
190709,CHN2012-05-422327,波西瓦
190738,CHN2012-05-422355,詹森
190751,CHN2012-05-422223,詹森
190755,CHN2012-05-422277,詹森
190883,2012-15-069164,波西瓦
191008,NL97-5700852,爱亚卡普詹森
19126,B03-3240760,盖比
19143,NL07-1459147,鲁道.克拉森
191581,CHN2008-10-268104,超远程国血精品
191594,12-32-200042,速霸龙
191604,12-32-200818,速霸龙
191736,CHN2010-15-319695,狄尔巴
191738,CHN2010-15-319693,狄尔巴
191852,2009-33-013742,瓦特
191969,2018-08-0007523,鲁道克拉森
192200,B12-6196483,佛卡门
192203,B12-6196554,佛卡门
192380,B12-6123209,利奥·贺尔曼斯
192457,AU00-JWBC-726,詹森
192470,AU05-JWC-5358,詹森
192785,BELG2000-9103502,摩利斯.卡萨
192969,BELG2002-9071575,摩利斯.卡萨
19301,CHN2006-18-000022,詹森
19302,BE05-2143486,电脑戈马利
193147,CHN14-20-002323,胡本
193149,CHN12-20-047141,速霸龙
193150,CHN12-20-047167,速霸龙
193155,CHN15-20-0002149,速霸龙
193157,CHN11-20-042933,速霸龙
193159,NL11-1470623,奶酪小子
193164,CHN11-20-001947,胡本
193193,B06-6407334,吉林克斯
193194,B04-6202009,吉林克斯
193268,12B6326653,利奥.贺尔曼斯
193270,C12-096580,飞戈
193273,C12-096597,飞戈
193277,12B6324922,利奥.贺尔曼斯
193282,12B6324933,利奥.贺尔曼斯
193359,B09-6047528,桑杰士
193433,AU04-GFL-1317,甘纳斯
193470,CHN2012-03-1110205,摩利斯.卡萨
193486,12B6324845,利奥.贺尔曼斯
193488,12B6324844,利奥.贺尔曼斯
193498,12B6324820,利奥.贺尔曼斯
193500,12B6324819,利奥.贺尔曼斯
193524,CHN2011-26-100087,胡本
193533,CHN2011-26-100090,胡本
193567,,摩利斯.卡萨
193638,,摩利斯.卡萨
193993,2012-05-420787,苍白骑士
194222,BELG2008-6144576,乔斯.佛卡门
194343,B05-6155384,桑杰士
194926,B2001-6255303,胡本
194928,B2001-6255352,胡本
195056,B12-6306338,胡本
195139,BELG2006-6270255,乔斯.佛卡门
195362,12-01-601826,胡本
195404,BELG06-6267451,胡本
195534,18-29-0338482,鸽友通:
195706,2012-32-521322,詹森
19594,B04-6126486,桑杰士
195993,BELG09-6222755,胡本
196001,BELG2008-6371188,胡本
196461,CHN12-03-067528,利奥·贺尔曼斯
196994,NL2010-1681819,佛科克
197231,B03-6483948,凡龙
197273,CHN2006-09-009016,戴扶连特
197276,CHN2008-09-265859,戴扶连特
197280,CHN2008-09-404944,戴扶连特
197612,CHN2018-03-0222300,佛科克
197711,2012-06-383559,乔斯佛卡门
198526,2011-09-178780,盖比
198612,08-01-782491,凡龙
198621,11-01-610788,凡龙
199297,GB10-Z97115,盖比
199632,2009-32-1040162,凡龙
199896,B04-4418190,帝卢速霸龙
200007,CHN08-493575,詹森019
200008,CHN10-484210,詹森019
200194,2011-03-866064,凡龙
200212,NL10-1084701,盖比
200572,11-03-866216,詹森
200617,2012-01-979900,桑杰士
200618,2010-01-969799,桑杰士
200619,2012-01-979899,桑杰士
201190,2011-19-013392,胡本
201380,BELG2002-3003734,詹森
201527,CHN2008-15-086106,林波尔
201530,CHN2006-15-069554,林波尔
201531,名典鸽艺私环08--0866,林波尔
201532,CHN2003-15-088688,林波尔
201535,CHN2004-15-148531,杨阿腾
201538,CHN2008-15-086158,詹森
201540,CHN2003-15-088668,林波尔
201568,CHN2010-15-069788,詹森
201572,CHN2008-15-069736,詹森
201610,DV-02065-11-147,电脑戈马力
201619,CHN2012-17-301260,利奥·贺尔曼斯
201667,2012-32-773333,林波尔
201698,纪念2015-3334003,戴扶连特
201869,2012-08-250728,盖比
201889,DV02618-12-2132,速霸龙
202094,CHN10-06-084907,凡龙
202229,NL2008-1285955,詹森
202767,CHN2011年-000134,詹森
202897,DV08897-08-2143,詹森
202911,BE09-5061838,乔斯托内
203013,NL15-1896699,利奥.贺尔曼斯
203118,B12-6236459,胡本
203122,B12-6236460,胡本
20315,,詹森
20362,B05-6300561,威廉.吉尔特
203685,2006-04-167396,克拉克詹森
203979,CHN17-01-0698844,国家一号
204274,CHN07-10-046149,苍白骑士
204363,C2012-02-085572,盖比.凡德纳比
204680,B07-6077125,胡本
204721,09-26-265267,盖比
204815,11-01-197783,苍白
204816,11-01-212999,苍白
204819,11-01-770279,苍白
204822,11-01-771227,苍白
204826,12-01-366715,苍白
204904,12-01-862511,苍白
204913,12-01-862556,苍白
204914,11-01-770300,苍白
205018,2009-06-202017,苍白
205103,,苍白
205106,11-01-298237,苍白
205109,11-01-197799,苍白
205115,11-01-212903,苍白
205199,NL08-1078921,詹森麦克斯
205202,NL11-2023235M,詹森
205271,11-01-298221,苍白
205275,11-01-771221,苍白
205277,11-01-212998,苍白
20581,B06-4375241,帝卢·速霸龙
205960,2008-03-333053,胡本
205992,2012-33-018044,桑杰士
206422,2011-08-067523,林波尔
206730,DV08728-01-452,国家一号
206751,03-15-088668,詹森
206753,名典-007608-086158,詹森
206754,2010-15-069736,詹森
206755,08-15-086193,詹森
206756,2006-32-399153,詹森
206757,2010-15-069788,詹森
206762,CHN2006-15-069554,林波尔
206766,CHN2003-15-088688,林波尔
206773,CHN08-15-086106,林波尔
206784,2010-15-069757,詹森
206887,NL08-1173416,考夫曼
206894,NL08-1174999,考夫曼
20690,BE05-4178145,鲁道克拉森
207312,11-01-197758,苍白
207315,12-01-366800,苍白
207318,11-01-212928,苍白
207331,11-01-212961,苍白
207333,12-01-366754,苍白
207338,11-01-298212,苍白
207341,11-01-197759,苍白
207354,11-01-298214,苍白
207360,12-01-862565,苍白
207365,11-01-212938,苍白
207370,11-01-298209,苍白
207385,12-01-602337,苍白
207386,12-01-485471,苍白
207391,12-01-862553,苍白
207422,10-01-171175,桑杰士
207682,CHN12-000178,桑杰士
207685,CHN10-16-248885,恩格斯
207690,CHN12-16-273702,凡龙
207730,名典-0866,林波尔
207732,名典-1088,林波尔
207734,2010-15-069747,詹森
207735,CHN2011-15-170355,林波尔
208051,2011-06-055923,苍白
208625,摩利斯.卡萨迪奥直子,摩利斯.卡萨
208627,CHN2011-03-739175,摩利斯.卡萨
208628,CHN2007-03-598440,摩利斯.卡萨
208630,CHN2008-03-493494,摩利斯.卡萨
208701,B2005-6332258,所向无敌
208739,CHM2012-06-288695,苍白
208776,CHN2005-03-218508,胡本
208777,CHN2007-009570,克拉克詹森
208778,CHN2011-276599,詹森019
209118,B07-2055171,戈马力
209161,CHN12-私环0809,飞戈
209309,BEL03-6425750,詹森兄弟
209438,NL12-1394659雌,克拉克
209484,BELG2005-6206406,霍夫肯
20993,2007-06-007192,胡本
209996,12-32-200821,速霸龙
210118,2011-08-202302,东方不败
210212,CHN2009-06-139036,苍白骑士
210293,CHN07-10-484066,慕利门
210507,CHN07-22-998544,万德维根
210627,B05-9029144,摩利斯.卡萨
210644,BELG2007-9023146,摩利斯.卡萨
210645,BELG2007-9023704,摩利斯.卡萨
211238,BELG2008-9044064,摩利斯.卡萨
211271,DV02065-10-717,电脑戈马力
211272,B10-2045282,电脑戈马力
211341,10-01-868116,凡龙
211396,10-012,桑杰士
211401,11-422,桑杰士
21149,BE07-4191211,帝卢·速霸龙
211904,B2005-2142658,戈马利
211934,2013-06-307555,苍白
212076,CHN2014-10-252080,詹森019
212080,CHN2014-10-251553,詹森
212217,BE06-3054630,飞戈
212992,07-01-200815,胡本
213216,BE12-6236030,胡本
213979,CHN2013-15-175857,林波尔
214183,CHN2007-15-060488,林波尔
214362,CHN09-16-038822,飞戈
214367,CHN09-16-000038,飞戈
214377,CHN05-16-079432,桑杰士
214380,CHN05-16-077852,桑杰士
214958,2007-32-888861,詹森
215167,2005-26-199805,詹森
215299,B2005-2143049,戈马利
215439,CHN08-32-354109,万德维根
215605,BELG2011-2083463,电脑戈马力
215608,BELG2011-2083412,电脑戈马力
215609,BELG2011-2083497,电脑戈马力
215677,CHN2006-16-130000,摩利斯.卡萨
215678,CHN2011-16-008916,摩利斯.卡萨
216006,CHN01-01-009515雄,凡龙
216053,CHN08-15-226444,詹森
216064,CHN11-15-057555,詹森
216323,CHN10-22-986216,万德维根
216324,CHN08-32-002515,万德维根
216326,CHN10-22-986578,万德维根
216327,CHN10-22-999995,万德维根
216329,CHN10-22-986001,万德维根
216771,CHN2011-276633,詹森019
216773,CHN2011-454848,詹森
216946,BE12-4163469,速霸龙
216970,2011-08-203141,胡本
217223,B12-3168953,盖比
217230,CHN2013-03-331195,胡本
217239,CHN2005-03-171974,霍夫肯
217650,B2011-3008389,波西瓦
217655,2011-2083439,电脑戈马力
217834,B11-3070116,盖比
218402,B2010-4320629,速霸龙
218430,,瓦特
218484,,摩利斯.卡萨
218513,,摩利斯.卡萨
218515,,摩利斯.卡萨
218516,,摩利斯.卡萨
218715,NL2011-1665069,夏拉肯
218717,NL2011-1665006,夏拉肯
218734,NL2012-1988813,夏拉肯
218795,B2011-6320634,恩格斯
218797,B2010-4101574,速霸龙
218799,B2012-6225316,恩格斯
218938,NL2011-1821665,夏拉肯
218939,B2012-6225315,恩格斯
219093,B2012-6225302,恩格斯
219185,NL2012-1988805,夏拉肯
219187,NL2012-1988804,夏拉肯
219188,NL2012-1988819,夏拉肯
219200,B2011-6261524,恩格斯
219205,B2011-6261502,恩格斯
219468,CHN-2008-20-015881,速霸龙
219687,AU04-1084,甘纳斯
219988,NL2006-0744789,万德维根
219989,NL2010-3038179,万德维根
220914,CHN2012-17-167293,利奥·贺尔曼斯
220977,BE07-4093012,速霸龙
22100,,詹森
221074,B2010-3163517,波西瓦
221264,B11-6142097,瓦特
221884,BELG2007-9023004,摩利斯.卡萨
221885,BELG2007-9023090,摩利斯.卡萨
221886,BELG2010-9039394,摩利斯.卡萨
222028,13-15-165323,圭多
222632,2000-08-200743,詹森
223054,B12-6173609,利奥·贺尔曼斯
223423,NL2001-5120346,考夫曼
223556,B2012-6196313,佛卡门
224260,BE2005-3006692,盖比
224625,BELG2008-9114532,摩利斯.卡萨
224626,BELG2009-9077873,摩利斯.卡萨
224852,NL12-1077054,考夫曼
224853,NL12-1077148,考夫曼
225059,CHN2012-15-005918,狄尔巴
225445,AU02-CLAUSTNG-174,胡本
225457,AU06-CLAUSTNG-297,胡本
226073,2008-08-225567,钢针家族
226464,AU02-4549,甘纳斯
226472,05-09-230036,甘纳斯
226492,03-09-010181,兆尊苍白
226527,06-12-015198,苍白
226532,,兆尊苍白
226542,07-09-300636,兆尊苍白
226558,08-04-090748,胡本
226570,08-09-592922,兆尊苍白
226589,08-12-332001,兆尊苍白
226590,08-12-332002,兆尊苍白
226613,09-12-001819,兆尊苍白
226614,09-12-001821,兆尊苍白
226628,BE13-6036652,桑杰士
226656,11-09-503354,兆尊苍白
226657,12-09-107593,兆尊苍白
226661,12-09-503014,兆尊苍白
226680,10-09-226714,兆尊苍白
227298,2011-03-333316,胡本
227494,2012-22-500043,胡本
227502,2012-22-500044,胡本
227646,BELG2012-6055611,利奥.贺尔曼斯
228124,BELG2008-6383019,葛斯顿.范德瓦尔
228194,PC-0975,戴扶连特
228196,CHN2002-32-117030,戴扶连特
228201,CHN2004-12-135970,戴扶连特
228206,CHN2004-12-135980,戴扶连特
228208,CHN1999-09-144408,戴扶连特
228258,CHN2002-32-117007,波拉5000
228474,BE13-6036653,桑杰士
228609,08-08-259869,速霸龙
228664,CHN2011-455041,詹森019
228876,B13-6320224,利奥.贺尔曼斯
228937,B09-6248263,乔斯.佛卡门
229316,B13-6311155,利奥.贺尔曼斯
229319,B13-6320223,利奥.贺尔曼斯
229330,B13-6311177,利奥.贺尔曼斯
229388,B12-6324920,利奥.贺尔曼斯
229389,B12-6326701,利奥.贺尔曼斯
229398,B12-6326704,利奥.贺尔曼斯
229409,B12-6326745,利奥.贺尔曼斯
229467,B12-6324920,利奥.贺尔曼斯
229537,BELG2010-2063635,电脑戈马力
229539,BELG2008-2189983,盖比
229540,BELG2008-6369078,奶酪小子
229836,05-07-106031,詹森
22985,S06-030202,桑杰士
229887,12-10-187982,速霸龙
230194,CHN2012-32-280381,利奥·贺尔曼斯
230338,B10-6038139,利奥·贺尔曼斯
230429,12-32-200257,速霸龙
230794,CHN18-2009-093183,考夫曼
230797,CHN17-2011-006948,考夫曼
230845,CHN18-2009-020179,詹森
231079,2012-05-426604,苍白骑士
231193,CHN2012-04-169570,胡本
231225,2011-03-333395,东方不败
231226,2011-03-888889,东方不败
232298,CHN2012-15-215698,林波尔
232308,B10-6038132,胡本
232359,11-06-444401,贝克詹森
232414,,戈马力
232625,CHN17-01-0711114,国家一号
232924,B12-6236350,胡本
232991,CHN2013-15-036208,狄尔巴
233156,BELG2012-6236036,胡本
233177,BELG2012-6236151,胡本
233182,BELG2012-6236017,胡本
233259,B12-3168861,盖比
233260,B12-3168862,盖比
233414,B12-6306378,胡本
233870,NL12-1289770,凡王路易
233872,NL12-1289646,凡王路易
233877,NL12-1289761,凡王路易
233880,NL2012-1219590,凡王路易
234581,13-12--180951,马克罗森斯
234990,CHN2012-01-559741,詹森
235200,纪念-005335,戈马力
237934,NL2011-1736844,佛科克
237936,CHN2016-03-0900999,考夫曼
238440,CHN2018-03-0222159,佛科克
238451,CHN2017-03-0077128,佛科克
238645,CHN2016-03-0900988,佛科克
238680,DV01769-08-197,德拉帕
238830,BE10-4322652,速霸龙
238831,B10-4322630,速霸龙
238872,NL2013-1239756,佛科克
238880,NL2013-1239736,佛科克
238948,NL2010-1681804,佛科克
238949,NL2013-1239744,佛科克
238951,CHN2013-03-020704,詹森
238953,NL2013-1239720,佛科克
238996,NL2013-1239751,佛科克
238997,NL2013-1239760,佛科克
239013,NL2007-1817633,佛科克
239043,NL2013-1239771,佛科克
239062,CHN2013-03-020703,詹森
239156,CHN2018-03-0222282,佛科克
239172,NL2013-1239568,佛科克
239239,CHN2018-03-0222010,佛科克
23924,CHN03-01-288430-灰-黄眼-雄,魔鬼系
239248,CHN2017-03-0077007,佛科克
239254,CHN2017-03-0077101,佛科克
239579,CHN2017-03-0077060,佛科克
239607,CHN2018-03-0222033,佛科克
239731,DV01769-08-198,德拉帕
239733,DV01769-08-498,德拉帕
239746,B06-6267294,胡本
24006,2083023-B11,电脑
240596,2011-27-105555,英格斯
240778,,乔斯佛卡门
241134,DV01769-04-1103,德拉帕
241136,DV01769-04-1104,德拉帕
241475,B05-6215280,桑杰士
242891,BE2008-4095309,速霸龙
243882,NL2007-1818077,杨.欧瓦克
243887,NL2007-1847565,杨.欧瓦克
243888,NL2007-1847799,杨.欧瓦克
243889,NL2008-1561399,杨.欧瓦克
243890,NL2008-1569222,杨.欧瓦克
243891,NL2008-1569301,杨.欧瓦克
243892,NL2007-1847800,杨.欧瓦克
243960,NL2008-1569388,杨.欧瓦克
243961,NL2008-1569390,杨.欧瓦克
243962,NL2009-1214670,杨.欧瓦克
243963,NL2010-1704361,杨.欧瓦克
243964,NL2010-1711005,杨.欧瓦克
243965,NL2009-2095559,杨.欧瓦克
243967,NL2009-2095564,杨.欧瓦克
243969,NL2010-1711017,杨.欧瓦克
243972,NL2010-1711029,杨.欧瓦克
243973,NL2007-1711031,杨.欧瓦克
244075,NL2010-1711090,杨.欧瓦克
244076,NL2010-1711155,杨.欧瓦克
244077,NL2010-1711156,杨.欧瓦克
244078,NL2010-1711257,杨.欧瓦克
244172,BE07-6356192,桑杰士
244868,B2006-3008314,盖比
244919,NL2011-1720934,杨.欧瓦克
244921,NL2011-1758200,杨.欧瓦克
244922,NL2011-1763903,杨.欧瓦克
244923,NL2011-1763887,杨.欧瓦克
244924,NL2011-1763904,杨.欧瓦克
244926,NL2011-1764022,杨.欧瓦克
244928,NL2011-1764023,杨.欧瓦克
246159,CHN2018-03-0222166,佛科克
246193,CHN2011-001025,万德维根
246299,CHN2010-10-800000“红狐狸”曾孙,詹森红狐狸
246534,CHN2013-05-137526,凡龙
247206,CHN2013-01-256159,国家一号
247215,CHN2013-01-970583,国家一号
247314,B10-6052078,乔斯.佛卡门
247321,B11-6342407,乔斯.佛卡门
247326,B12-6196465,乔斯.佛卡门
247329,B12-6048839,葛斯顿.范德瓦尔
24754,B01-6344363,桑杰士
24755,B01-6317781,桑杰士
247668,13-188070,胡本
247739,CHN2013-05-137199,凡龙
247740,CHN2013-05-137018,桑杰士
247769,CHN2013-05-137667,桑杰士
247780,CHN2013-05-137754,桑杰士
247901,2012-08-031000,钢针家族
247960,CHN2010-10-799999“红狐狸”曾孙,詹森红狐狸
248040,2004-08-130921,霍夫肯
248215,CHN13-09-068250,速霸龙
249165,BELG2012-6236266,胡本
249194,NL2010-1681847,佛科克
249225,BE13-6026522,佛卡门
249391,2013-08-383505,佛卡门
249438,2013-26-188093,胡本
249469,CHN2011-10-109555“红狐狸”曾孙女,詹森红狐狸
249814,08-150657,瓦特
250027,99-15-208607,桑杰士第一武士
250092,2010-08-011068,盖比
250119,2000-15-079577,桑杰士第一武士
250142,2000-15-081084,桑杰士第一武士
250147,2000-15-081088,桑杰士第一武士
250155,2002-15-302998,桑杰士第一武士
250157,2002-15-302999,桑杰士第一武士
250177,12-26-099785,胡本
250217,2013-32-093327,林波尔
250218,2012-32-555317,马克罗森斯
250228,2012-32-773348,詹森
250362,S2010-101019,杨阿腾
250365,S2011-111316,电脑戈马力
250407,2013-26-188853,胡本
