img_id_a,img_id_b,label
307948,503097,0
365501,399801,0
248856,484016,1
108818,607627,0
232924,548210,0
33680,48341,0
347064,524028,0
161162,39257,1
113440,554145,0
125898,635067,0
171448,607914,1
384471,645066,0
461324,461327,1
276836,525017,0
294302,666073,0
545231,644980,0
618598,642114,1
244075,258477,0
294457,335415,0
204721,213979,0
337766,486810,0
256947,347571,0
477596,531207,0
167346,641813,1
289231,395253,0
529454,669729,0
108332,66358,1
480698,629343,0
217868,600522,1
314475,535626,0
591702,651927,0
591302,642114,1
280841,509854,0
454929,525247,0
205568,436874,0
204914,88992,1
368764,637738,1
239326,365080,0
554085,663686,1
589479,592561,0
163063,173671,0
538715,66273,0
480450,491197,0
190738,289028,0
671707,674641,0
302262,650601,0
120706,642109,1
638471,681531,0
233259,243964,0
652234,655153,0
402095,493042,0
646864,676609,0
480569,644579,0
255304,490323,0
574113,576495,1
486824,626686,0
630935,631237,1
395880,96774,1
347637,591500,1
490602,549849,0
355632,536314,0
291022,519361,1
339929,405755,0
201610,625700,0
205115,206123,0
232275,615011,1
256741,358653,0
483362,567599,0
653934,671633,0
524185,524369,1
115951,524119,0
193500,525018,0
12056,37807,0
247769,630484,0
434310,520183,0
113953,484232,0
322026,586762,0
22610,367665,0
487523,608238,0
153200,343072,0
555164,670949,0
399963,576762,0
300913,652107,0
311802,568945,1
300461,662656,0
282203,311485,0
467184,626648,1
365616,88681,0
113049,376729,0
197245,517966,0
619280,678580,1
617412,664088,0
642117,683542,0
160847,98971,0
573560,637799,0
187673,246193,0
491199,532020,0
276285,461284,0
218809,33677,0
648293,655618,0
544564,684460,1
424941,435982,0
455840,546200,1
31914,629667,1
290927,624710,0
531044,595180,0
450797,620172,0
305631,623293,0
568319,617057,0
159177,337527,0
324815,342623,1
300564,389445,1
354495,679539,0
399251,527918,1
611233,628138,0
394392,476041,1
108332,219202,0
410004,91764,1
644337,652715,0
593392,622629,1
162968,170157,0
415356,660691,0
118586,457338,0
376794,522902,1
169715,466756,0
132736,633255,0
347052,615482,0
334951,670132,1
540723,569862,0
204509,523716,0
206165,223285,0
537409,679558,0
469334,683463,0
641870,642115,1
384479,629467,1
291394,422129,0
218515,324879,0
538789,676962,0
546260,546540,1
473061,660535,1
409638,628581,0
340059,91877,1
166018,386976,1
678758,681193,1
629618,646686,1
576293,619622,0
495924,628197,0
43090,505822,0
575411,674744,1
571151,674735,0
237034,288311,0
237934,462749,1
405743,409897,0
395891,399266,1
152942,291015,0
229337,388750,1
593417,651548,0
642109,679479,0
388880,592563,1
487389,646846,0
365086,591725,0
591302,592561,1
607633,683781,1
398371,405601,0
206234,226656,1
162988,678454,0
161078,292137,0
212181,290293,0
16462,275063,0
202452,509853,0
614952,656416,0
631535,675300,0
392941,660509,1
526158,96774,1
215774,582883,0
364242,570039,0
414369,618557,0
355911,87638,0
405427,65578,0
458874,89348,0
393901,657444,0
465905,579140,1
381966,476041,0
392651,683969,1
402006,402009,1
379675,554145,1
265370,510025,0
463587,588991,0
381332,667861,0
322652,584580,0
478646,555597,1
468445,641813,0
159693,257501,0
636019,674426,0
29510,620780,0
221122,678086,0
159689,535940,0
202767,637495,0
434310,442164,1
385822,675121,0
132819,453737,1
130662,321260,0
554156,610473,0
272907,527398,1
215267,308388,0
282203,660732,0
176174,461328,0
475366,675716,1
458874,645572,0
357786,679565,1
465905,540712,0
167339,203122,0
431112,658887,1
633348,658641,0
482313,574637,0
312237,670376,0
159965,205900,0
473763,680470,1
641979,655822,1
642447,654753,0
585913,655859,1
428659,88681,0
523027,642117,0
367503,90183,1
356179,426564,0
109810,273702,1
666080,671433,0
619491,628722,0
600938,666416,0
600416,660542,1
558391,578205,0
398636,405585,1
152714,230338,1
436827,651275,0
473763,600535,1
394216,647061,0
126918,683328,0
110018,542629,0
134114,629971,0
285324,405600,0
232275,592569,1
166427,345827,1
562770,679574,1
395213,678983,1
618309,677398,0
477244,584797,0
392942,564642,1
575690,575691,1
200085,639048,0
393637,533013,1
202690,525167,0
233293,591324,1
569635,626648,0
390578,521815,1
629328,639201,0
295507,562772,0
118571,582954,0
409897,56103,0
612748,673802,0
393309,395247,1
150018,601052,0
365080,395253,0
165585,435615,1
395885,516483,1
299290,389322,1
559961,629322,0
589942,615232,1
301037,399296,0
623089,650624,0
183752,629313,0
207732,486810,0
484702,538448,1
344401,409332,1
201133,671662,1
321517,454625,0
208334,582135,0
381271,672976,0
399265,527913,1
520204,668664,1
326343,679397,0
208420,612204,0
212080,473501,1
436615,524154,0
550190,670376,1
395099,444674,0
113855,524715,0
373319,679558,1
334949,615482,0
108105,330842,0
313873,600939,0
193378,651241,1
592537,642114,1
190679,407480,1
395347,484016,1
364166,525061,0
572037,662787,0
379675,629322,1
570035,654197,0
124276,76488,1
228555,395247,0
646687,675716,0
291015,313883,0
159853,270727,0
167099,428600,0
130306,661190,0
650277,671662,0
158023,599465,1
325352,610433,0
373960,635547,1
675422,677711,0
20480,585912,0
576570,662491,0
398781,665152,1
187303,376903,0
428730,679236,1
391667,608238,0
347571,592584,0
677997,77328,1
395880,653530,0
564360,681604,0
337576,620484,1
118586,48341,1
491188,585385,0
336611,540456,0
159544,536600,1
244919,588554,1
252069,608570,1
486075,581227,0
512849,545435,0
189180,66038,1
411401,477644,1
379036,648292,0
631156,643957,0
644333,644337,1
628138,654980,0
398603,58018,1
567238,652377,0
282081,415057,0
384479,479201,0
270018,387702,1
591302,641831,1
521104,659918,0
419724,519384,0
395247,628069,0
619500,649359,1
381202,396037,1
130664,62733,0
174578,256326,1
324660,509139,0
163144,285324,0
571909,681975,0
406786,436525,0
59764,677712,0
108988,562769,0
259859,678768,0
320403,577810,0
128475,642853,0
173202,463683,0
268940,626298,0
178447,526491,1
337070,619439,0
512912,641813,1
368341,493805,1
388880,409767,0
313541,331658,0
195658,70706,0
335763,395803,0
381258,401317,0
206730,344401,0
326547,644721,0
591300,614481,0
503120,537397,0
173202,636538,1
318734,647140,0
163144,379675,0
395882,593366,1
554137,679236,1
289594,37440,0
648336,86422,1
339206,395882,1
103919,192508,0
318849,521580,0
318734,557478,0
222853,356857,0
459000,525265,1
335928,657882,0
179575,328149,0
206165,32814,1
633371,655640,0
215299,333480,0
300913,431067,0
507859,573096,1
354029,58205,0
581222,681596,0
108266,53105,0
398196,654394,1
492861,644319,0
479462,599912,0
464257,97574,0
623424,630196,0
319142,510189,0
436874,647774,0
641813,670415,1
268492,485583,0
523578,599425,0
455427,573096,1
198612,681147,0
487388,584681,0
323336,486822,0
19302,379675,1
318442,406843,0
483993,542075,0
496495,678580,1
478746,545231,1
102719,646003,1
149697,369728,0
131343,97667,1
386325,449654,0
193361,292137,1
198326,549394,0
666415,98125,0
197310,546263,0
213951,670132,1
228876,497776,0
37150,478111,0
546320,663699,1
49506,91764,0
599435,649520,0
461989,83326,0
640718,674126,0
630608,658825,0
165537,502985,0
126574,542190,0
12038,600000,0
170317,376794,1
201564,567531,0
108092,608821,1
126045,492452,0
300572,678580,1
190679,624364,0
615272,659188,1
168066,300461,0
622111,683781,0
202690,96163,0
263189,437020,0
188627,646986,0
317133,676957,1
351377,679525,0
175031,191983,1
339014,546319,0
615272,683624,1
19114,255442,0
151986,483876,0
582131,633485,0
462118,91574,1
129354,283029,0
641806,90183,1
402092,674129,1
481316,648852,1
276390,592561,1
351377,463976,0
289059,534731,0
130141,612871,0
600073,676449,0
219852,71227,0
461306,476478,0
308363,657441,0
294457,395795,1
204680,300247,0
455096,604797,0
462147,577417,0
516882,649610,0
187371,635547,0
142096,430336,0
406866,607214,0
171500,625042,0
619405,95779,0
236923,374037,0
309732,557393,0
209309,639332,0
368341,527394,1
54892,600000,0
398196,684317,1
525259,593416,1
172132,84696,1
19302,508701,0
264960,399695,0
291442,384468,0
411274,679243,0
398781,399266,1
594051,607384,0
343692,627132,1
193498,367831,0
488686,642114,1
147661,436525,0
498214,586762,0
658999,75179,0
109674,639209,0
368002,636721,0
449654,585385,0
115630,347101,0
599396,611002,1
259909,67788,0
449578,524831,0
624363,627036,1
524824,582900,0
292739,386583,1
191008,207764,1
554155,663109,1
599162,663699,1
225431,655664,0
31237,419716,0
303770,664109,0
405457,410004,0
344694,420411,1
105765,161585,0
118570,358845,1
344167,399296,1
607270,649359,0
462749,492063,0
162991,381697,1
577453,675592,0
502800,671433,1
33307,493557,0
440159,477798,0
405709,607388,0
596215,635073,0
461294,461327,1
414369,626051,0
486719,671433,1
313853,439015,0
111582,634991,0
197982,392991,1
218940,590814,0
450797,530539,0
251196,569189,1
214935,447786,0
289359,570461,1
206893,578391,0
399695,484308,1
382006,619650,0
588806,676449,0
129635,348073,0
307014,543657,1
137462,339014,0
591698,607648,0
443658,66357,1
291426,322489,0
124101,395233,1
424714,562385,0
646208,653387,1
127721,554840,0
283321,585953,0
390510,612204,0
524694,524728,1
653011,654298,1
532112,670132,1
159710,683440,0
136223,322024,1
263092,596486,0
562798,676450,1
257239,314020,0
290470,99985,0
629322,671433,1
568319,642447,0
251968,65578,0
253500,563494,0
377344,576495,1
487405,570899,1
577977,628069,0
16995,244919,0
170423,382045,0
152234,648164,0
368002,368005,1
288311,524393,0
123082,326245,0
123017,528031,0
307665,352845,0
316530,600702,0
381966,480037,0
636030,651278,1
511480,646687,0
112230,641810,0
212089,407204,0
269310,630740,0
20239,592542,0
182943,218515,0
161162,681902,0
457754,614326,0
142630,219523,0
287861,577810,1
394041,647920,0
10262,360041,0
643046,653438,0
387703,629101,0
277718,599409,1
255169,583666,0
152714,395360,1
500861,89662,0
592561,629470,1
314468,652713,0
160832,663679,0
448469,538011,0
295488,607101,0
391671,520128,0
291407,480764,0
417158,626038,0
455427,679239,1
194435,246824,0
549545,573867,0
251600,519356,0
42435,607252,0
288697,456192,0
146193,287234,0
284107,624650,0
207684,636279,0
214019,656653,0
334197,599992,1
524687,641491,0
558117,615272,1
562798,582044,0
363957,568990,0
120706,600522,1
437020,617488,0
558572,641826,1
229168,680250,0
405520,405748,1
587385,679456,0
394166,506868,1
399792,577016,0
282235,684317,0
20588,619612,0
520204,520210,1
592008,660532,0
544733,581473,0
324812,36459,1
142914,36461,0
33677,58650,1
286086,649520,0
639346,76352,0
193282,620771,1
442164,519374,0
568998,658038,0
31831,96700,0
616812,654983,0
129727,140622,1
483504,626050,0
572691,591500,0
188658,304108,0
391458,543992,1
473501,628393,1
195243,653483,0
248856,395247,1
108526,641088,0
170185,235357,1
483921,492861,1
592584,619502,1
654595,670415,1
546187,546540,1
481669,633687,0
596086,675792,0
506431,613827,1
485927,513830,0
335763,527394,0
142630,443344,0
395798,683463,0
149866,398186,1
19302,311479,0
196934,351226,0
109970,72166,1
506868,592541,1
559961,84120,0
393743,495862,1
538522,58018,0
390636,522195,0
100589,642525,0
252024,393906,0
170168,398160,1
652107,669832,0
326461,671662,0
200360,654443,0
243965,443116,1
251523,590542,0
341241,654208,0
158747,624710,0
152938,168053,0
331911,675128,0
243892,353918,0
607252,607280,1
112077,314474,0
203067,599201,1
419661,662774,0
130863,549849,0
155764,674857,0
188658,600522,0
153179,394934,1
106502,159689,0
567277,637506,0
162023,571907,0
610421,662536,0
395854,434579,0
641831,678585,1
489730,619257,0
206234,590814,0
47330,555597,0
629633,641831,1
230849,332443,0
454738,631175,0
344393,628356,0
182878,184827,1
619498,641799,1
392942,660532,1
42435,514083,0
268030,671775,0
206755,637969,0
439614,674849,0
590399,619973,0
659188,681604,1
356912,395246,1
347152,524685,0
619577,680470,1
492077,643046,0
633268,645887,0
567742,674837,0
189514,190679,1
522339,656966,1
390064,629618,1
464752,642860,0
203165,270214,0
125898,461758,0
480056,600000,1
149613,71283,1
428730,646888,1
58650,626910,0
481593,530382,0
496488,542709,1
377706,524831,0
339042,408514,0
633371,660732,1
112121,432631,0
543657,644980,0
641287,82863,0
314031,629467,1
162218,641810,1
339209,596792,1
577453,647674,1
302661,681976,0
162861,647674,1
165252,96024,1
170124,493802,1
593366,645676,1
383726,427121,0
217868,283319,0
377730,518900,0
554085,97584,0
549650,573387,0
245824,650599,0
395781,622465,0
361091,477644,1
342848,535484,0
360068,410523,1
337478,395805,0
126918,170317,1
471438,619633,1
230767,679440,0
161333,568226,1
178447,680470,1
611002,675592,0
348564,678610,0
35689,599992,0
177333,89662,0
354561,682587,0
390510,96700,1
120896,400399,0
29534,598096,0
429313,98574,0
346335,391458,0
447786,507849,1
614952,95036,1
357786,395635,1
399801,631649,0
261816,653016,0
173432,496495,1
181683,675044,0
358856,678393,0
446036,677510,1
116167,369728,0
345788,652356,0
41182,486719,1
142630,592574,1
441064,525542,0
205524,339209,1
347146,36698,0
292816,294331,0
153200,568226,0
344401,592543,1
276390,592574,1
319720,388880,1
398196,487405,0
411195,576966,1
600070,633371,0
318844,672328,0
475326,625586,0
162989,294324,0
166211,241110,0
513503,592540,1
399785,399792,1
335415,395623,0
171500,440066,0
569823,610429,0
625038,633687,0
630419,673787,1
475328,489713,0
395641,633506,0
478952,581431,0
116707,441937,0
398781,632636,0
496910,664153,0
305626,545432,0
619516,72571,0
533613,677406,0
232924,353530,0
540456,678549,0
450777,561246,1
499083,629662,0
440855,476087,1
516876,599905,0
206234,416897,0
295137,389982,1
518934,619405,0
428878,58804,0
167167,401756,1
73626,90881,1
155764,554318,0
679440,98577,1
626050,677510,1
305625,682785,0
494436,665644,0
193638,585433,0
188089,607259,0
337550,402060,1
102709,591702,0
345751,352571,0
264959,600938,1
647925,675300,0
633687,66909,0
608821,619498,0
156613,476041,1
454762,651020,0
187371,663699,0
368341,561299,1
576763,641010,1
516483,531577,1
481324,533613,0
299843,683090,0
516483,592008,0
635743,677503,0
580601,666423,0
260526,471438,1
205541,206893,1
389140,568998,0
407745,410523,0
398667,469334,1
485654,658782,1
112081,167706,1
206126,629633,0
364060,519381,0
278103,399792,0
395240,498048,1
12087,546263,0
264718,361263,1
222426,318442,0
356912,454929,1
311708,326343,0
671657,675422,1
26702,534735,0
282674,406701,0
480007,607648,0
455427,502800,1
147660,308840,1
119203,256647,0
256326,606968,0
232848,588407,1
398218,671272,0
653844,682621,0
658764,675039,1
419724,528664,0
136758,222210,0
660161,97684,0
403121,631157,0
581918,608821,0
387416,641979,0
507911,584189,0
323837,572247,0
489730,601211,1
131343,402095,0
610967,641806,0
528293,592537,1
222210,388995,0
577012,578173,1
60840,96746,0
214183,643046,0
131343,227866,0
630921,631254,1
614865,664109,0
170168,204676,1
399695,592574,1
270163,339220,0
250755,399801,0
217671,556420,1
618309,678585,1
531213,612608,0
286289,461291,0
657081,674939,0
219849,289384,0
361298,90658,1
112121,71283,1
562774,593366,1
182893,585525,0
660531,660542,1
209483,353540,1
116773,407297,0
483876,599425,1
247215,524185,0
369548,654197,0
284042,98974,0
436873,621546,0
165580,516483,1
481323,56645,0
317855,56533,0
581920,614952,0
311110,658825,0
314475,642112,1
271806,303761,1
280507,650778,0
571960,634731,0
514960,629618,1
375475,577578,1
31914,679483,0
375475,440855,1
517882,659057,0
265909,454762,0
170317,90531,1
146814,251196,1
479008,576763,0
476080,679306,1
123608,602091,0
615011,663109,1
399800,630920,0
549579,647674,0
647863,651029,0
595825,682597,1
336800,656519,0
142183,563234,1
201539,589219,0
433915,683961,0
108333,679569,0
29534,557692,1
550981,676450,0
204721,655640,0
615232,642112,1
127625,143856,0
235184,680770,0
183134,390510,0
592584,612527,1
315001,643546,0
567478,629548,0
317794,464117,0
107114,173361,1
53123,684066,0
232275,469191,1
335708,43178,0
229389,326341,0
465207,529586,0
399267,41182,1
187258,187673,1
512006,675592,0
65926,97750,0
390461,633337,0
304108,534416,1
480288,534427,0
413193,654394,1
214183,431112,1
165587,600522,1
315419,576060,0
193498,294324,0
426564,595180,0
592584,619498,1
480342,629618,1
193268,406260,0
640392,641088,1
324812,618557,1
23401,603523,0
575080,654830,0
186174,198374,1
489210,520697,0
485122,666601,0
204498,339206,0
191983,264172,0
102658,676541,0
567261,676449,1
160847,192508,0
363312,683624,1
126996,239733,1
285564,537397,0
666402,97738,0
64542,662692,0
457768,677016,0
335741,399798,0
158208,642118,1
568787,619502,0
491554,611544,0
206650,675792,0
233259,519393,0
133307,597991,1
190202,80595,0
407101,643345,0
312699,97667,1
651241,679500,1
567532,610217,0
455951,578741,1
381170,500318,0
318015,360041,0
291054,410925,0
388422,628138,0
406556,65926,0
339206,399714,1
253244,376910,0
118586,47330,1
168336,335941,0
480616,674735,0
291427,55662,0
193154,90641,0
311081,440082,0
525018,588069,0
528031,577977,1
415363,648418,0
46963,589479,0
194443,312596,0
108265,251523,0
456657,597991,1
170122,300575,0
323610,392942,1
183907,662513,0
145381,591324,0
546260,619760,0
316533,512178,0
544917,592569,1
269968,281974,1
360644,475366,0
200573,569368,0
389884,629313,1
522195,668689,0
395816,526457,0
554085,660533,1
440847,459726,0
120896,323337,0
368841,625042,0
395558,86410,0
527924,650801,0
162493,249108,0
113598,667891,0
147258,558817,0
607134,652048,0
495862,555752,0
522905,600283,1
33681,680798,0
290470,675715,0
347571,487795,0
571241,632123,0
204680,379929,0
358873,438986,0
145919,662774,0
395882,472978,0
610429,652280,0
390510,680119,1
492861,666423,0
244039,630921,0
422560,98611,0
219852,500690,0
421269,65542,1
158142,675136,0
622571,671707,0
258208,584696,0
213954,660512,0
381966,612703,0
106932,676803,0
529834,55662,1
276390,375239,1
247418,476717,0
205992,524378,0
148489,615067,0
386976,568289,1
188089,624771,0
669540,679556,0
436615,577578,1
197276,347637,0
581890,90183,1
291054,464752,0
626310,654848,0
294324,601052,0
286141,656416,0
102660,161585,0
163074,599396,1
562923,680907,0
126918,47422,1
208148,363287,0
516483,647897,1
592576,619488,1
166020,659993,0
568945,600547,1
259790,339211,1
291442,498206,0
405718,612706,0
164447,317520,0
142891,603415,0
478728,675981,0
610473,97858,0
267126,652714,0
431408,612175,0
132201,192793,0
230848,381202,0
106932,76343,0
525061,599905,1
152806,441064,0
470971,588460,0
607267,607830,1
116072,646003,0
525107,563955,1
250835,661426,0
619962,636766,0
269310,58697,1
229337,642112,1
207734,646082,0
496949,597289,0
462823,524823,0
165585,485122,0
671662,70200,0
483993,658768,0
499083,567562,0
120706,507228,0
664484,678086,0
398362,535484,0
379428,482313,0
367162,546319,0
472903,644977,0
245785,391955,0
395094,657444,0
371665,372755,1
12098,625566,0
389982,508715,1
392550,524165,0
673390,675150,1
291465,625038,1
512912,600120,1
578538,683429,0
379769,91764,0
525247,554155,1
294529,535947,0
123919,675773,1
461339,652048,0
208612,222667,0
215431,581222,0
142471,483876,0
275996,339002,0
253727,521969,0
449981,560881,0
311603,475369,0
170157,213216,1
642109,642117,1
145475,72166,0
452736,665152,1
159965,395793,0
381430,551602,1
314262,641057,0
108490,288122,0
639308,660531,0
314476,314677,1
443658,625911,0
411242,524154,1
333255,3899,0
364556,544635,0
441721,654330,0
115715,679479,0
657955,683165,0
556967,675522,0
419698,622111,0
354509,533231,0
446619,599396,0
362155,511480,0
244454,518900,1
380650,405708,0
574235,675560,0
39768,600549,0
619436,651275,1
178447,570461,1
524830,627886,0
115630,290959,0
37740,515472,0
433926,622643,1
476031,592574,0
510533,524152,0
228987,369730,1
625574,679033,0
311802,600547,1
230847,63054,0
117813,144607,1
471438,592574,1
372245,381430,0
389982,554834,0
325650,398568,0
315416,683344,0
464979,619491,0
194443,593759,0
108331,96746,1
635547,669732,1
223556,525035,0
33681,629534,0
182913,29530,0
263011,585390,0
177272,535947,0
290470,641308,0
153200,562149,0
501807,647451,0
180268,95804,0
676126,677550,0
64487,667880,1
139084,398783,0
467184,671600,0
589942,619490,1
395347,643533,0
351573,475326,0
196369,407387,0
479580,679401,0
264056,282242,0
395884,615011,1
291440,680798,0
335913,582131,0
405743,600070,0
600522,600529,1
592533,613162,1
480056,642112,1
406866,415530,1
314011,51579,0
417598,607214,0
422884,46993,0
592584,91877,1
222853,330842,0
342627,503476,0
143398,206118,0
636538,656658,1
381171,628356,0
492415,667779,0
115894,494608,0
599902,679444,0
446582,525988,0
124653,577002,0
484232,657995,0
418284,550278,0
502800,543582,0
405576,542133,0
258412,585015,0
41720,634355,1
232848,649359,1
232924,313552,0
405467,627648,0
226396,406701,0
478423,488686,0
288697,663620,0
101728,248856,0
258660,440898,0
21020,669965,0
395629,599179,0
276855,87813,0
195965,641806,0
248445,395811,0
48341,556420,0
307855,394788,0
282486,558175,0
438449,492369,0
479201,508794,0
402011,513012,1
415356,521110,0
658912,72571,0
411248,661429,0
461283,461320,1
677844,678051,1
392876,509849,1
238831,590009,0
126918,619257,0
376794,443658,1
117975,132803,0
53123,664485,0
263189,538262,1
171807,538262,1
127627,544733,0
516553,53237,0
456657,600537,1
558572,629322,1
124353,261117,0
433883,489210,1
524728,679579,0
577019,599201,0
255550,463657,0
149613,345029,1
531598,647254,0
321839,653170,0
631253,675289,1
229183,549331,0
444979,675939,0
589697,656185,0
363312,554145,1
32944,90933,1
147659,98599,0
570328,598635,0
526465,584566,0
109810,339251,0
190202,387416,0
294302,463684,0
405735,70187,1
512912,84004,0
488112,630074,0
187258,650778,0
397252,540712,0
238947,658991,0
619498,629618,1
203122,354561,0
679236,91877,1
110024,257146,0
217022,591702,0
519393,574113,0
164447,620171,0
612069,619257,1
398419,683484,0
591300,592533,1
241239,437633,0
402006,652619,0
241239,322902,1
267545,542134,0
252669,265191,0
313749,381966,0
117975,642015,0
677870,679404,0
399267,600537,1
445692,582954,0
461306,461344,1
256947,463657,0
443356,631157,0
440898,455327,0
474473,572940,1
177333,665152,1
464255,574012,0
175754,537996,1
116167,182885,1
145923,515334,0
376107,449981,1
291022,563956,0
591302,592569,1
12087,497215,0
159177,205524,1
368381,554155,1
204680,608821,0
524724,676649,0
71283,90679,0
518934,71283,1
407297,496488,0
548519,574235,0
161523,576653,0
605986,627132,1
578224,615289,0
554156,634222,1
333002,566091,0
289059,588437,0
621487,660994,0
469641,615011,0
153179,562722,0
153179,156456,1
417728,561299,0
508466,660689,0
313714,652377,0
618518,675841,1
184715,524831,0
286143,287861,0
206165,368712,0
657882,663679,1
224625,320123,0
551497,653072,0
124276,472903,1
368706,625038,0
367162,443885,1
471738,92376,0
385932,535947,0
339002,487550,0
146193,399267,1
395882,525247,1
407745,58704,0
318795,641806,1
196454,433523,0
476031,571423,0
154284,164707,0
428799,441064,0
331658,460309,0
112081,664902,0
647432,660509,1
153189,162230,0
163129,344838,1
324815,343762,1
641806,641810,1
679512,89348,1
117990,656653,0
475509,541862,0
363312,520697,1
243890,673786,1
129727,628393,0
171720,611169,0
415530,676293,0
103919,267060,0
230769,539347,1
399270,585912,0
254026,675289,0
399714,643807,1
155764,276155,1
525057,677768,1
339220,592542,1
323610,473055,1
626315,675039,0
203160,682788,1
145817,268059,0
309732,396893,0
339206,480503,0
670079,675112,1
431310,431497,1
437105,9848,0
520159,545389,1
682621,683440,0
546208,619405,1
569020,592640,0
173624,472060,0
73525,93346,1
576966,589523,0
208896,532112,0
651232,662677,1
289231,668665,0
322811,651858,0
612871,666461,0
314058,675422,0
112121,676739,0
335701,341536,0
465905,654980,0
480062,611799,1
108067,114302,0
315344,490600,0
339349,449578,0
437200,675423,0
402060,568319,0
647774,680884,0
114587,266113,0
554085,599154,1
241136,303843,1
477644,56801,0
185423,217671,0
100510,405721,0
389987,534731,1
325328,335741,0
592530,642114,1
397299,608116,0
402043,431210,0
422560,593748,0
522175,522186,1
282591,406361,0
326461,631578,0
291052,592561,0
599107,660684,1
455427,525265,1
145962,618437,1
31237,94684,0
338298,576292,0
288021,35574,0
41195,607914,1
129354,218919,0
138231,8696,0
39865,679018,1
182890,182992,1
433883,561244,1
158023,398362,1
193282,228876,1
190789,402043,0
153179,658924,1
288885,344631,0
41720,583708,0
191738,509139,0
398185,642109,0
568319,647258,0
563396,600073,0
583709,615004,0
222709,577454,1
322063,356911,0
597890,633337,0
600537,679236,1
266113,335925,0
259876,627642,0
461345,593291,0
520177,611171,0
213979,655860,0
212412,598555,0
273354,380650,0
175507,90679,0
395891,681424,1
405709,650651,0
35689,480754,0
343618,508246,0
373372,373373,1
163145,48341,1
513503,676406,1
129354,614093,0
249165,430059,0
159397,17028,0
228779,56645,0
33332,489730,0
265411,487389,0
417598,615011,1
165198,315416,0
395885,396037,1
258223,489521,0
546319,599107,1
351377,571943,1
381966,641826,1
660532,663688,1
326245,392926,0
307959,405709,0
108817,120743,0
257938,570424,0
113440,555083,0
126918,170168,1
561299,611547,1
605986,672329,0
431210,517795,0
149613,471266,1
286150,491188,0
292816,66272,1
611799,611836,1
680250,680258,1
505822,642834,0
170157,264959,1
322646,650115,0
173192,365669,0
217868,520697,1
124276,255304,1
259871,388750,1
158311,360041,0
12746,558011,0
256647,575691,1
249108,683090,0
482365,541315,0
326773,683773,0
313749,658795,0
108092,671633,0
134114,584696,0
205524,251968,1
345498,578151,0
12087,80796,0
615140,641799,1
156614,643111,1
526158,670132,0
339131,431112,0
502800,591300,1
272910,489059,0
530919,671657,0
58205,658912,0
493729,610205,0
352413,625042,1
485931,592640,0
551602,570442,0
522186,620770,0
424508,643956,0
554623,645089,0
455427,642109,1
47422,557818,1
47441,659207,1
178813,390463,0
134114,364556,0
599162,660535,1
630920,667681,1
158142,276345,1
36461,651008,0
346307,634222,0
500974,519379,0
360041,525064,0
130662,593417,0
146193,436615,1
162468,205115,1
401733,662301,1
395788,650788,0
218962,530063,0
536524,625601,0
133022,584797,0
348073,672755,0
149697,624710,0
476913,668625,0
562391,643275,0
173432,300564,0
619462,66356,0
289231,570987,0
285078,545788,0
401196,554840,0
161166,251523,0
295499,395871,0
505348,540456,0
674735,683429,0
190738,538060,0
480037,538011,0
240550,341964,1
326013,339018,1
546260,683460,0
563833,563844,1
203523,655103,0
286060,548428,0
222421,250835,0
245915,339209,0
215670,632765,0
123017,630263,0
473763,671433,1
522902,679476,1
335741,629528,0
326925,83005,0
464255,480056,1
551198,675300,0
400402,522929,1
393316,512202,1
286113,601792,0
162230,210967,0
182893,182960,1
178447,502800,1
195601,348048,1
345497,629626,1
333255,401317,1
162015,395349,0
578201,578224,1
110016,570442,0
395885,597991,1
185423,509853,0
152714,365682,0
634222,91877,1
615011,635067,0
158388,249387,0
170122,501926,0
35703,551693,0
471265,668603,0
459165,592575,1
51787,590105,0
546260,663699,1
154210,682190,0
489046,89135,1
289368,348985,0
647423,653289,1
195157,394166,0
207684,625972,0
445456,69205,0
395871,619410,0
558572,643807,1
405600,607250,0
131343,667861,1
607622,73626,0
121682,156613,0
574331,683165,0
398531,47441,1
619972,619973,1
244089,339134,1
206650,614111,0
308363,34301,0
217079,50613,0
311479,676450,0
402043,585525,0
325352,445007,0
193328,75776,1
347096,517901,1
141732,374277,0
239156,396893,1
443339,581883,1
536596,666831,0
648830,663109,1
483921,629467,1
376542,577578,1
344669,644721,0
47441,485654,1
322020,322489,0
174580,530362,0
441300,619500,0
398667,484308,1
642952,655859,0
399695,637969,0
239733,641802,0
450858,641831,0
622643,677997,0
519377,674209,0
524689,677537,0
368409,516876,0
135637,678086,0
115715,557369,0
130893,196424,1
343285,501811,0
576765,93807,0
344412,398186,0
237034,383726,0
337576,589283,0
395816,591299,1
584560,677844,0
149610,558391,0
386440,405427,0
660695,663686,1
239000,295499,1
365555,66038,1
401317,555164,0
17028,76422,0
160856,506074,0
160832,440083,0
317476,339794,1
247326,680798,1
600064,607388,1
574235,627151,0
216935,486806,1
560881,617412,1
218797,269294,0
447786,626828,0
163129,192563,0
367503,584681,1
188493,392941,0
287306,671707,0
611002,657917,0
398603,398636,1
309698,603188,0
479095,639308,0
143398,143416,1
118177,619405,0
510025,67946,0
244039,592543,1
303770,473055,0
165587,206123,0
207318,309734,0
480342,615178,1
170317,366059,0
633255,680119,1
606442,96700,1
213954,258477,0
525040,593170,0
329670,629972,0
161118,571423,0
543522,56048,0
