img_id,literal_code,code_len
657877,F12594,1
657881,,0
657882,,0
657884,,0
657885,,0
657886,,0
657887,,0
657888,,0
657890,,0
657891,,0
657892,,0
657893,,0
657894,,0
657895,,0
657915,F11277|F9731|F9496|F28611,4
657916,F37249|F25007|F24447,3
657917,F35695|F37669|F2519|F37380,4
657918,F35695|F37669|F2519|F37380,4
657921,F23957,1
657922,F2521|F39883,2
657923,F39520|F2941,2
657944,F25002,1
657945,,0
657946,F25004,1
657947,F35695|F37669,2
657948,F25005,1
657949,,0
657950,,0
657951,F25006,1
657952,,0
657953,F25008,1
657954,F25009,1
657955,F2521|F39883|F2947,3
657956,F25702,1
657957,F25703,1
657958,F25706,1
657959,F2521|F2941,2
657960,F26541,1
657961,F26562,1
657962,,0
657963,,0
657964,F2519|F37380,2
657965,F27585,1
657966,F27586,1
657967,,0
657982,F4682,1
657994,F27587,1
657995,F27588,1
657996,F27589,1
657999,,0
658001,,0
658002,,0
658003,F27590,1
658004,F27591,1
658005,F27592,1
658006,F27762,1
658007,F28606,1
658008,F28610,1
658009,F39520|F25706,2
658010,F2521|F39883,2
658012,F29813,1
658013,F29815,1
658014,F29816,1
658015,F29817,1
658016,F29818,1
658017,F29821,1
658018,F2519|F37380|F39520|F25706,4
658019,F29822,1
658020,F30987,1
658021,F30990,1
658022,F30991,1
658023,F30992,1
658024,F30993,1
658025,F30994,1
658026,F30996,1
658027,F30998,1
658031,F31085,1
658032,F31218,1
658033,F31954,1
658034,F39520|F2941|F2941,3
658035,F31957,1
658036,F31997,1
658038,F39520|F2941|F2941|F39520|F26540|F2521|F39883,7
658040,F32822,1
658041,F32823,1
658042,F32824,1
658043,F32825,1
658044,F32826,1
658078,F14177|F14351,2
658081,F14177|F14351,2
658113,F39520|F26540,2
658114,F11277,1
658115,F29814,1
658116,F29819,1
658117,F29820,1
658118,F24456|F28612,2
658119,F2519|F37380|F39520|F25706,4
658120,F30988,1
658121,F30989,1
658122,F30995,1
658123,F30997,1
658125,F31084,1
658126,F31956,1
658128,F32821,1
658129,F8328,1
65813,,0
658161,,0
658230,F31319,1
658231,F32236,1
658232,F32237,1
658233,F32239,1
658234,F32240,1
658246,,0
658247,,0
658248,,0
658249,,0
658256,F2519|F37380,2
658347,F16301,1
658462,,0
658464,,0
658489,,0
658490,,0
658492,,0
658500,F37303|F37548,2
658522,F29020,1
658523,F29026,1
658535,,0
658540,F9342|F9322|F9363|F9499|F506|F9738|F722,7
658541,F8531,1
658632,,0
658635,,0
658638,,0
658641,F15817,1
658642,F15819,1
658643,F15660,1
658646,F15815,1
658728,,0
658762,F5050,1
658764,F12637,1
658766,F12638,1
658767,F12652,1
658768,F12666,1
658776,,0
658777,,0
658778,,0
658780,,0
658782,,0
658783,,0
658793,F32816,1
658795,F32819,1
658796,F32809,1
658798,F32817,1
658800,F32820,1
658801,F32815,1
658802,F31998,1
658807,F31953,1
658812,F32814,1
658823,F32818,1
658824,F32810,1
658825,F17123,1
658828,F31999,1
658837,F32827,1
658840,F32808,1
658843,F32813,1
658846,F32812,1
658847,F32811,1
658861,,0
658865,F5620,1
658883,,0
658887,,0
658889,F31955,1
658900,F31307,1
658908,,0
658909,F4627,1
658912,F2133|F9624|F9426|F10254|F9922|F640|F1140|F38339|F38525,9
658919,,0
658924,F2133|F9624|F9426|F10254|F9922|F640|F1140,7
658985,,0
658986,,0
658987,,0
658988,,0
658989,,0
658990,,0
658991,,0
658992,,0
658993,,0
658994,,0
658995,,0
658996,,0
658997,,0
658998,,0
658999,,0
659000,,0
659001,,0
659002,,0
659003,,0
659004,,0
659005,,0
659007,,0
659036,F12593,1
659037,F31314,1
659056,F31312,1
659057,F31313,1
659058,F12617,1
659059,F27904,1
659060,F26860,1
659061,F26861,1
659063,F27905,1
659090,F26877,1
65913,F34801,1
659188,F14419,1
659190,F40429,1
659192,F40428,1
659193,F13454,1
659194,F12723,1
659195,,0
659196,,0
659197,,0
659198,,0
659199,,0
659200,,0
659202,,0
659203,,0
659204,,0
659207,,0
659208,F7481,1
659210,F9108,1
659212,,0
659213,,0
659214,,0
659217,F1886,1
65926,,0
659265,F14490,1
659266,F14492,1
659267,F14687,1
659269,F14713,1
659270,F14715,1
659271,F14926,1
659272,F14927,1
659274,F14940,1
659275,F14943,1
659276,F14312,1
659277,F15137,1
659278,F14888,1
659279,F14910,1
659280,F15099,1
659282,F39543,1
659283,F39861,1
659285,F39989,1
659286,F40205,1
659287,F40372,1
659288,F40536,1
659289,F40666,1
659290,F40892,1
659291,F40893,1
659293,F40635,1
659294,F40110,1
659295,F40197,1
659296,F40544,1
659308,F23655,1
659309,F23987,1
659310,F23995,1
659311,F23992,1
659312,F24491,1
659313,F23996,1
659314,F24497,1
659315,F23994,1
659316,F25058,1
659317,F35532,1
659318,F23993,1
659319,F24496,1
659320,F23997,1
659321,F23999,1
659322,F23986,1
659323,F24498,1
659324,F24499,1
659325,F25056,1
659326,F25057,1
659327,F25109,1
659328,F25110,1
659331,F26033,1
659332,F26887,1
659333,F26609,1
659334,F26610,1
659335,F26611,1
659336,F26612,1
659337,F26613,1
659338,F26614,1
659339,F28705,1
659340,F27668,1
659341,F29907,1
659345,,0
659346,F40756,1
659347,,0
659348,F14861,1
659352,F14841,1
659389,F14186,1
659421,F2480|F2919|F1187|F2353,4
659440,F22289,1
659446,,0
659448,F15042,1
659449,F15724,1
659486,,0
659524,,0
659527,,0
659642,,0
659643,,0
659644,,0
659645,,0
659646,F31309,1
659792,,0
659797,,0
659851,F39285,1
659914,,0
659915,,0
659917,,0
659918,F3377,1
659920,F3379,1
659924,F4870,1
659971,F7643|F7652|F7664|F7665|F7647|F7654|F7662|F7723|F7736|F7754|F7745|F7748|F23019|F8184|F39838,15
659976,F27853|F28989|F8326|F8042,4
659979,F7698|F7834|F7726|F22599|F7661|F7711|F7749|F7712|F7672|F7671|F7651|F7659|F7656|F7766|F7643|F7652|F7664|F7665|F7834|F7726,20
659982,F8024|F8042|F27761|F26833,4
659988,F39821|F39706|F40710|F39821|F40441,5
659993,F7974|F7927|F8361|F7762|F7767,5
659995,,0
660013,F6607,1
660041,F4110|F5598|F3113|F600|F601|F2165|F2682|F4116,8
660042,F4285|F3799|F3535|F10454|F10227|F938,6
660091,,0
660116,F16791,1
660118,F16793,1
660119,F16795,1
660120,F16792,1
660149,,0
660150,,0
660151,,0
660152,,0
660153,,0
660155,,0
660161,,0
660232,,0
660240,F39825|F39824|F13694|F10535|F36821,5
660242,F39825|F39824|F13694|F10535|F36821,5
660252,F32234,1
660253,F32235,1
660291,,0
660304,,0
660305,,0
660314,F6293,1
660315,F6292,1
660321,F3129|F1082|F3466|F3467,4
660322,F1431|F6036|N48873|F2407,4
660323,F41096|F9897|F41192|F41427|F36166|F3178|F3015|F3158,8
660324,F1374,1
660327,F3061|F3055|N48873|F2407|F4043,5
660330,,0
660332,F14498,1
66037,F13782,1
66038,F13781,1
660380,F38052,1
660441,F38026,1
660445,F38026,1
660499,,0
660507,,0
660508,,0
660509,,0
660510,,0
660511,,0
660512,,0
660513,,0
660514,,0
660515,,0
660516,,0
660517,,0
660518,,0
660519,,0
660522,,0
660530,,0
660531,,0
660532,,0
660533,,0
660534,,0
660535,,0
660536,,0
660537,,0
660538,,0
660539,,0
660540,,0
660541,,0
660542,,0
660543,,0
660544,,0
660545,,0
660546,,0
660547,,0
660575,F40808,1
660601,,0
660617,,0
660630,F22286,1
660637,,0
660682,,0
660683,,0
660684,,0
660685,,0
660686,,0
660687,,0
660688,,0
660689,,0
660691,,0
660692,,0
660693,,0
660694,,0
660695,,0
660696,,0
660699,,0
660729,,0
660732,,0
660734,,0
660735,,0
660736,,0
660737,,0
660738,,0
660739,,0
660740,,0
660741,,0
660742,,0
660743,,0
660744,,0
660745,,0
660749,,0
660750,,0
660751,,0
660752,,0
660753,,0
660910,,0
660912,F9516|F9454|F556|F1360,4
660921,,0
660922,,0
660923,,0
660924,,0
660925,,0
660926,,0
660927,,0
660928,,0
660929,,0
660930,,0
660948,,0
660949,,0
660986,,0
660993,F30833,1
660994,,0
661174,F39863|F39664|F39863|F39664,4
661175,F39863|F39664|F40183|F39664,4
661187,,0
661190,F42306,1
661196,,0
661221,F33337,1
661226,F25221,1
661227,,0
661234,F22288,1
661307,,0
661352,,0
661424,,0
661425,,0
661426,,0
661429,,0
661430,,0
661434,,0
661437,,0
661458,F10738|F10836|F12796|F12848|F10605,5
661461,F10738|F10836|F12796|F12848|F10605,5
661462,F10738|F10836|F12796|F12848|F10605,5
661476,F7568,1
661478,F6876,1
661479,F5014,1
661510,,0
661524,F32250,1
661554,,0
661611,,0
661620,F40997,1
661647,,0
661660,,0
661669,F5453,1
661670,,0
661675,F35926|F36561,2
661694,,0
661714,,0
661715,,0
661717,,0
661730,,0
661737,,0
661754,F39563|F39389|F39406|F39368|F7866|F7662|F7677|F7776|F7802|F7676|F7686|F7661|F7711|F7749|F7712,15
661831,,0
661836,,0
661837,,0
661840,,0
661849,,0
661851,,0
661857,,0
661866,,0
661920,F15603,1
661999,,0
662007,,0
662009,F32244,1
662010,,0
662012,,0
662015,,0
662023,,0
662068,F4110|F5598|F3113|F10454|F10227|F600|F601|F2165|F2682,9
662075,F31314,1
662083,,0
662132,,0
662183,,0
662205,,0
662221,,0
662274,,0
662298,,0
662299,,0
662301,,0
66234,,0
662409,,0
662427,,0
662441,,0
662443,,0
662445,,0
662447,,0
662448,,0
662453,,0
662455,,0
662463,,0
662478,,0
662491,F30720,1
662492,F30719,1
662513,,0
662514,,0
662536,F7215,1
662537,F6391,1
662540,,0
662544,F9305|F9395|F738|F9571|F750|F6827|F9571|F750|F6464,9
662595,,0
66261,F4191,1
662656,,0
662657,,0
662658,,0
662659,,0
662666,,0
662667,,0
662673,,0
662675,,0
662676,,0
662677,,0
662678,F7650|F7670|F7707,3
662680,F9630|F41246|F41663,3
662682,F13525|F13526|F13506|F13736,4
662691,,0
662692,,0
662696,,0
662697,,0
66272,F1438,1
66273,F1448,1
662773,,0
662774,,0
662775,,0
662781,,0
662784,,0
662785,,0
662787,,0
662805,,0
662809,,0
662899,,0
662900,F11701,1
662901,F12208,1
662904,,0
662907,F26323,1
662922,F27345,1
662923,F29572,1
662924,F28353,1
662925,F28354,1
66309,,0
663103,F29565,1
663104,F31727,1
663105,,0
663109,F15875,1
663112,,0
663114,,0
66312,,0
663123,,0
663124,,0
663125,,0
663127,,0
663128,,0
66313,,0
66314,,0
663143,F22424,1
66315,,0
663163,,0
663185,F22425,1
663186,F22129,1
66319,,0
663193,F22428,1
66322,,0
663221,F22130,1
663222,F22133,1
663228,F22128,1
66324,,0
663255,F21344,1
66328,,0
66330,,0
66334,,0
66335,,0
66336,,0
663370,F12438,1
663393,F12435,1
663401,F12421,1
663404,F12422,1
663412,F12423,1
66354,F13730,1
663546,,0
66355,F13729,1
66356,F13822,1
66357,F13821,1
663578,,0
66358,F13890,1
663581,,0
663583,F16578,1
663589,,0
66359,F14003,1
663596,F12424,1
663602,F12425,1
663603,F12426,1
663605,F12419,1
663606,,0
663608,F12427,1
663610,,0
663611,F12428,1
663613,F12430,1
663614,F12429,1
663616,F12432,1
663619,F12433,1
663620,F12434,1
663623,F12436,1
663626,F12437,1
663637,F33227,1
663639,F33229,1
663642,F12440,1
663643,F12420,1
663644,F12443,1
663645,F12441,1
663646,F12442,1
663675,F39297,1
663676,F39298,1
663678,F39304,1
663679,F39314,1
663684,,0
663685,F39315,1
663686,F39317,1
663687,F39319,1
663688,F39320,1
663689,F39321,1
663690,F39322,1
663691,F39323,1
663692,F39324,1
663694,F39325,1
663695,F39326,1
663696,F39327,1
663697,F39328,1
663699,F39329,1
663703,F32671,1
663704,F30707,1
663705,F30714,1
663726,F7643|F7652|F7664|F7665|F7647|F7654|F7662|F7723|F23179|F7834|F7726|F7643|F7652|F7664|F7665|F7834|F7726|F23406|F7643|F7652|F7664|F7665|F7834|F7726|F40290|F40438,26
663741,,0
663742,,0
663808,,0
663812,,0
663814,,0
663815,,0
663829,,0
663834,F33324,1
663959,,0
664017,,0
664019,,0
664021,F33629,1
664036,,0
664056,,0
664064,F15398,1
664069,,0
664071,,0
664072,,0
664085,,0
664087,,0
664088,,0
664095,,0
664096,,0
664098,,0
664099,,0
664109,,0
664114,,0
664141,,0
664142,,0
664143,,0
664145,,0
664152,,0
664153,,0
664156,,0
664157,,0
664158,,0
664159,,0
664161,,0
664163,,0
664164,,0
664172,F26608,1
664173,F31043,1
664175,F27658,1
664176,F32023,1
664180,,0
664183,F33388,1
664196,,0
664234,F12367,1
664238,,0
664245,,0
664251,,0
664270,F27532|F23141,2
664271,F24952,1
664307,F12335,1
664309,,0
664349,,0
664353,,0
664380,,0
664388,F39342,1
664395,F39341,1
664399,F34459|F25725,2
664454,,0
664457,,0
664476,F31925,1
664481,F33298,1
664484,F33277,1
664485,F30708,1
664495,F33281,1
664584,F31924,1
664585,F31926,1
664587,F31927,1
664588,F32027,1
664598,,0
664599,,0
664601,F32775,1
664611,,0
664630,,0
664634,F32774,1
664639,F31217,1
664641,F32059,1
664670,,0
664671,F32058,1
664741,F32076,1
664746,,0
664750,,0
664751,,0
664757,F27740,1
664760,F28740,1
664761,F31082,1
664800,,0
664802,,0
664824,,0
664826,,0
664852,,0
664894,F33753|F33779|F33775|F33777,4
664902,F14630,1
664916,F33757|F33778|F33806|F33786,4
664917,,0
664961,,0
664963,,0
665031,,0
665054,F16566,1
665089,F7143,1
665101,,0
665103,F12220,1
665152,,0
665175,,0
665206,,0
665207,,0
665272,,0
665283,,0
665311,,0
665320,,0
665400,F9638|F9555|F9339|F41403|F9951|F10284|F9542|F9950|F9555|F9339|F41403|F9951|F10284,13
665475,F14674,1
665477,,0
665480,,0
665505,,0
665508,,0
665511,,0
665514,,0
665515,,0
665609,,0
665610,,0
665611,,0
665612,,0
665620,,0
665621,,0
665634,,0
665644,,0
665726,,0
665731,,0
665735,F33344,1
665736,,0
665738,,0
665740,,0
665761,,0
665790,F27663,1
665798,,0
665799,,0
665800,,0
665818,F4262,1
665819,,0
665836,N45451|F1921|F10277,3
665848,F16201|F16014,2
665853,F32994,1
665866,F29100,1
665878,F35126,1
665881,,0
665897,,0
665902,,0
665969,F32682,1
665976,F7672|F7671|F7651|F7659,4
666032,,0
666036,,0
666037,,0
666038,,0
666072,F10199|F9795|F9797|F10042|F1917,5
666073,F10199|F9795|F9797|F10042|F1917,5
666077,F1677|F2036|F1327|F9244|F9480,5
666078,F2406|F9244|F9480|F9673|F9590|F2650,6
666079,F32061,1
666080,F12543,1
666085,F31728,1
666086,F32677,1
666088,F29567,1
666124,,0
666150,,0
666152,F7126|F1657,2
666158,F7126|F1657,2
666159,F7126|F1657,2
666162,,0
666164,,0
666166,,0
666167,,0
666169,F4309|F2406,2
66617,F36006,1
666170,F7126|F6140,2
666175,,0
666178,F40236,1
666179,F3608,1
666196,F7605,1
666209,F4309|F1327|F9244|F9480,4
66621,F36733,1
666210,F4309,1
666211,N45451|F8218,2
666212,N45451|F8218|F1551|F1237|F7674|F39443,6
666217,F7126|F1657|F1671,3
666218,F23141,1
666232,F23141,1
666233,F41561|F41345,2
666237,F6372,1
66626,F2819,1
666287,,0
666290,,0
666291,,0
666293,,0
666296,,0
666330,F9244|F9480|F9673|F9590|F4280|F1704|F5312,7
666331,F2615|F5500|N48873|F2407,4
666334,,0
666335,,0
666341,F26510,1
666344,F16450,1
66636,F18308,1
666371,,0
666379,,0
666381,,0
666388,,0
666389,,0
666391,,0
666392,,0
666398,,0
666401,,0
666402,,0
666403,,0
666404,,0
666405,,0
666406,,0
666407,,0
666409,,0
666410,,0
666412,,0
666413,,0
666414,,0
666415,,0
666416,,0
666417,,0
666418,,0
666419,,0
666420,,0
666421,,0
666422,,0
666423,,0
666424,,0
666425,,0
666426,,0
666427,,0
666439,,0
666440,,0
666441,,0
666442,,0
666444,,0
666448,F29789,1
66645,F36536|F36504|F36059|F36492,4
666450,,0
666451,,0
666452,,0
666456,,0
666461,F40738,1
666464,F34555,1
666560,,0
666576,,0
666599,,0
666600,,0
666601,,0
666603,,0
666605,,0
666606,,0
666607,F27532|F23141,2
666608,F24952,1
666651,,0
666661,,0
666727,,0
666729,,0
666730,,0
666754,,0
666769,,0
666774,,0
666781,,0
666783,,0
666785,,0
666790,,0
666791,,0
666824,,0
666825,,0
666826,,0
666830,,0
666831,,0
666832,F4485,1
666835,F10137|F9569|F9732|F10273|F10272,5
666838,F10137|F9444|F9212|F9641|F730|F1283,6
666847,F36628,1
666850,F41198|F35696,2
666853,F37248,1
667072,,0
667076,F24952,1
667131,,0
667180,,0
667182,,0
667217,,0
667232,F4749,1
667237,F4758,1
667240,F3759,1
667245,F4755,1
667251,F1950,1
667258,,0
667261,F4753,1
667265,N45451,1
667295,,0
667454,F32668,1
667455,F31723,1
667456,F32676,1
667461,F40052,1
667550,,0
667584,F7672|F7671|F7651|F7659|F7656|F7766|F23719|F8336,8
667585,F39628|F39610|F39392|F7694|F7688|F7798|F7797,7
667586,F8167|F8101|F7694|F7688|F7798|F7797|F23719|F8336,8
667587,F7672|F7671|F7651|F7659|F7656|F7766|F7694|F7688|F7798|F7797|F25157|F24086,12
667588,F7672|F7671|F7651|F7659|F7656|F7766|F7694|F7688|F7798|F7797|F25157|F24086,12
667589,F7698|F7834|F7726|F22599|F7661|F7711|F7749|F7712|F7672|F7671|F7651|F7659|F7656|F7766|F7643|F7652|F7664|F7665|F7834|F7726,20
667590,F40434|F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F7736|F7754|F7745|F7748|F7694|F7688|F7798|F7797|F8890|F7672|F7671|F7651|F7659|F7656|F7766|F7762|F7767,29
667591,F40434|F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F7736|F7754|F7745|F7748|F7694|F7688|F7798|F7797|F8890|F7672|F7671|F7651|F7659|F7656|F7766|F7762|F7767,29
667595,F39472|F39498|F39523|F39597|F39820|F39817|F7643|F7652|F7664|F7665|F7834|F7726,12
667598,F7643|F7652|F7664|F7665|F7826|F7736|F7754|F7745|F7748|F23019|F23406|F7643|F7652|F7664|F7665|F7834|F7726,17
667619,,0
667620,,0
667621,F8790,1
667631,,0
667636,,0
667666,,0
667672,,0
667675,,0
667679,,0
667680,,0
667681,,0
667682,,0
667683,,0
667684,,0
667685,,0
667731,,0
667745,,0
667751,F5344,1
667763,F12330,1
667779,,0
667780,,0
667806,F33389,1
667815,,0
667836,,0
667837,,0
667845,F33276,1
667861,F33290,1
667868,F30710,1
667875,F33303,1
667880,F33288,1
667881,F6399,1
667883,F33286,1
667884,,0
667891,F33285,1
667892,F32669,1
667899,,0
667912,,0
667913,,0
667928,,0
667951,,0
667953,,0
66797,F39437|F36001,2
667993,,0
667994,,0
667995,,0
667996,,0
667997,,0
668002,,0
668003,,0
668034,F31900,1
668143,F32028,1
668196,,0
668256,,0
668257,,0
668258,F15895,1
668259,F15897,1
668268,F34014,1
668277,,0
668287,,0
668293,F29811,1
668297,F29828,1
668305,F31963,1
668307,F32840,1
668465,F13486|F13485|F13459|F13458,4
668474,F12943,1
668507,F12221,1
668548,,0
66856,,0
668599,F17683,1
668603,F22519,1
668604,F22520,1
668606,,0
668612,F17361,1
668614,F17356,1
668625,,0
668627,,0
668628,,0
668631,F32673,1
668632,F33302,1
668647,F14966,1
668649,F14901,1
668653,,0
668656,,0
668662,,0
668663,,0
668664,,0
668665,,0
668668,,0
668677,,0
668686,,0
668689,F35005,1
668703,F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019|F8184|F39838,11
668705,F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019|F7736|F7754|F7745|F7748|F23019|F23179|F7834|F7726|F7643|F7652|F7664|F7665|F7834|F7726|F23406|F7643|F7652|F7664|F7665|F7834|F7726,30
668818,,0
668821,,0
668823,,0
668867,,0
668868,,0
668869,,0
668871,,0
668879,,0
668880,,0
66899,F3556,1
66909,F1154,1
669110,,0
669112,,0
669120,,0
669170,F15287,1
669180,F36767|F36284,2
669356,F7662|F7677|F7776|F7802|F7676|F7686|F8049|F22794|F24596|F39749|F39797,11
669530,,0
669540,,0
669571,,0
669623,,0
669728,,0
669729,,0
669730,,0
669731,,0
669732,,0
669733,,0
669767,,0
669769,,0
669770,,0
669772,,0
669774,,0
669775,,0
669794,,0
669830,,0
669832,F28156,1
669965,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F39472|F39498|F39523|F39597|F39820|F39817|F39363|F39498|F39528|F39531|F40138|F40437,23
669966,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F39472|F39498|F39523|F39597|F39820|F39817|F39363|F39498|F39528|F39531|F40138|F40437,23
670022,,0
670032,,0
670039,F8167|F8101|F7694|F7688|F7798|F7797|F7800|F8002|F8015|F8014,10
670044,F16853|F16976,2
670079,F39472|F39498|F39523|F39597|F39922|F39356|F39364|F39633|F7948|F7736|F7754|F7745|F7748|F7736|F7754|F7745|F7748|F23019|F8981|F28938,20
67008,F1433,1
670084,F7736|F7754|F7745|F7748|F23019|F23179|F7834|F7726|F7643|F7652|F7664|F7665|F7834|F7726|F23406|F7643|F7652|F7664|F7665|F7834|F7726|F8167|F8101|F7694|F7688|F7798|F7797|F26831,28
670098,F14749,1
67010,F10608|F10470|F10463,3
670129,,0
670130,F10199|F9795|F9886|F10199|F9795|F815,6
670131,F10199|F9795|F9886|F10199|F9795|F815,6
670132,F10199|F9795|F9886|F10199|F9795|F815,6
670133,F10199|F9795|F9886|F10199|F9795|F815,6
670207,,0
670354,F30973,1
670373,,0
670374,,0
670375,,0
670376,F14880,1
670379,,0
670380,,0
670381,,0
670382,,0
670407,F9028,1
670408,,0
670415,F9024,1
670423,F9025,1
670424,F38499,1
670435,,0
670452,F10736|F10681,2
670507,,0
670511,,0
670512,,0
670513,,0
670573,F8194|F8373|F40590|F40433,4
670574,F7645|F7655|F7648|F7708|F7768|F7799|F7672|F7671|F7651|F7659|F7656|F7766|F7694|F7688|F7798|F7797,16
670576,F26826|F25829|F7698|F7834|F7726|F22599|F7661|F7711|F7749|F7712|F7672|F7671|F7651|F7659|F7656|F7766|F7643|F7652|F7664|F7665|F7834|F7726,22
670577,F7974|F7927|F34983|F14013,4
670670,F17357,1
670671,F17356,1
670674,F17359,1
670706,F17358,1
670728,,0
670729,F22503,1
670739,F17684,1
670741,F22480,1
670749,,0
670750,,0
670768,F38842,1
670845,,0
670865,F27346|F26320,2
670866,F33280,1
670868,F32675,1
670869,F33284,1
670870,F33291,1
670934,,0
670935,,0
670936,F40599,1
670937,F40600,1
670941,F39355|F39476|F39434|F39610|F39458,5
670949,,0
670950,,0
670970,,0
670971,F7162,1
670972,F32674,1
670974,F33295,1
670977,,0
670994,F41859|F41861|F6147,3
671070,F25629,1
671077,F31952,1
671082,F36575|F36717,2
671083,F32770,1
671094,F33094,1
671113,,0
671155,F21063,1
671161,,0
671272,,0
671282,,0
671283,,0
671286,,0
671287,,0
671291,F504|F9728|F1007|F9221|F3859,5
671292,F9982|F501|F2098,3
671296,F9982|F501|F2098,3
671317,,0
671326,,0
671334,,0
671335,,0
671388,,0
671410,,0
671415,,0
671418,,0
671420,,0
671422,,0
671433,,0
671437,,0
671467,F2983|F3980,2
67148,F32564,1
671481,,0
671484,F36575|F36717|F41551|F36558|F37105|F36097,6
671600,,0
671613,,0
671615,,0
671616,,0
671617,,0
671621,,0
671622,,0
671623,,0
671625,,0
671626,,0
671628,,0
671630,,0
671633,,0
671634,,0
671657,,0
671661,,0
671662,,0
671674,,0
671675,,0
671676,,0
671683,,0
671697,,0
671707,F17362,1
671745,,0
671764,,0
671766,,0
671769,,0
671775,,0
671806,,0
671813,,0
671816,,0
671904,F12986|F13036,2
671905,,0
671929,F33372,1
671930,F33371,1
671940,,0
671957,F33297,1
671958,F33294,1
671961,,0
671984,,0
671993,,0
672023,F13148|F15884,2
672024,,0
672032,,0
672035,,0
672049,,0
672050,F15224,1
672051,F15028,1
672052,,0
672053,F36575|F36717,2
672055,F32255|F30261,2
672077,,0
672226,,0
672229,,0
672230,,0
672231,,0
672232,,0
672234,,0
672235,,0
672236,,0
672237,,0
672238,,0
672239,,0
672245,F39950,1
672248,F5563|F38327,2
672253,,0
672261,F600|F601|F2165|F2682,4
672262,F12503,1
672263,F12556,1
672264,F12508,1
672265,F12532,1
672266,F12501,1
672267,F12500,1
672268,F12557,1
672269,F12533,1
67227,F15221,1
672271,F12502,1
672272,F12326,1
672273,F12507,1
672275,F5008|F4525|F3516,3
672293,F1062|F4630|F5702|F4595,4
672294,,0
672295,F4658|F4630|F6387|F6144,4
672305,,0
672308,,0
672310,,0
672313,,0
672321,,0
672323,,0
672324,,0
672325,,0
672327,,0
672328,,0
672329,,0
672330,,0
672332,,0
672333,,0
672335,,0
672339,,0
672340,,0
672343,,0
672344,,0
672366,,0
672383,,0
672398,F35898|F41185,2
672399,F41287|F35924,2
672413,F41115|F41185|F41512|F41631,4
672418,F3534|F3825|F3636|F1395,4
672429,,0
672431,,0
672432,,0
672434,,0
672469,,0
672498,,0
672523,F6147|F5748|F4620|F4612,4
672529,F4690|F2752|F1837|F3649,4
672608,F7146|F7149,2
672617,F31995,1
672725,F834|F832|F36781|F36481,4
672731,,0
672736,,0
672737,,0
672738,F5571|F5570|F2730|F5089,4
672745,F41396,1
672747,F582|F10199|F9795|F815|F582|F815,6
672749,,0
672751,,0
672754,,0
672755,,0
672756,,0
672767,,0
672805,,0
672806,,0
672808,,0
672818,,0
672867,F6296|F4682|F3135,3
672871,,0
672872,,0
672938,,0
672976,,0
672978,,0
672979,,0
672986,,0
672989,,0
673076,F33305,1
673079,,0
673081,,0
673098,F7736|F7754|F7956,3
673185,,0
673186,F32997,1
673187,F33000,1
673188,F33005,1
673193,F32969,1
673194,F33002,1
673195,F33008,1
673199,F33007,1
673200,F33001,1
673201,F32998,1
673202,F32999,1
673203,F33009,1
673206,F29009|F27632,2
673208,F29009|F27632,2
673232,,0
673258,F39472|F39498|F40132|F8361|F7762|F7767,6
673259,F39599|F7948|F25903|F26811,4
673261,F39599|F7948|F25903|F26811,4
673262,F39599|F7948|F25903|F26811,4
673264,F39599|F7948|F28939|F9036,4
673265,F39745|F40139|F40706|F40437|F24101|F24100,6
673266,F39472|F39498|F39523|F39597|F39820|F39817|F7643|F7652|F7664|F7665|F7826,11
673274,F39474|F39597|F40069|F25157|F24086|F39944|F39820|F39817|F39356|F39364|F39633|F7948,12
673276,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F39472|F39498|F39523|F39597|F39820|F39817|F39363|F39498|F39528|F39531|F40138|F40437,23
673278,F7645|F7655|F7648|F7708|F7768|F7799|F7643|F7652|F7664|F7665|F22737|F39472|F39498|F39523|F39597|F39820|F39817|F39363|F39498|F39528|F39531|F40138|F40437,23
673280,F8194|F8373|F40590|F40433,4
673282,F8194|F8373|F39629|F39831|F40290|F40438,6
673390,F39472|F39498|F39523|F39597|F39820|F39817|F7643|F7652|F7664|F7665|F7826,11
673395,F39472|F39498|F39523|F39597|F39820|F39817|F7643|F7652|F7664|F7665|F7826,11
673399,F39828|F39747|F8110|F7643|F7652|F7664|F7665|F7834|F7726,9
673404,F39472|F39498|F40132|F34983|F14013,5
673406,F8194|F8373|F40590|F40433,4
673451,,0
673453,F8136,1
673477,,0
673479,,0
673480,F33300,1
673481,F33289,1
673560,F21464,1
673565,F31820,1
673575,F37526,1
673584,F37532,1
673629,,0
673631,,0
673632,,0
673636,F33158,1
673637,F33160,1
673638,F33162,1
673640,F33164,1
673641,F33159,1
673642,F33161,1
673644,F33163,1
