img_id,pg_id,blood,blood_id,blood_name
77139,NL2004-1389725,考夫曼,B98-6593456|N05-1936557|N2004-1389725|N98-5821416,考夫曼
77140,BELG2005-3224578,盖比,BLG2005-3224578|N98-3158062|N99-3285063,盖比
77328,NL08-1549158,波西瓦,B03-6032897|B05-6045049|B97-6201401|N03-5301441|N05-1405401|N96-5665986,波西瓦
77365,,,B94-2499862|BLG1986-6260314,
77366,,,B94-2499862|BLG1986-6260314,
77529,B09－5110417,罗森.波斯“泰山号”直子,B03-5115302|B03-5241862|B05-5220464|B92-6451510|B94-4407032|B97-5204431,罗森.波斯“泰山号”直子
77551,CHN08-09-013070,兆尊苍白骑士,00-10-020466|01-10-466236|03-09-019855|98-10-538199|B96-3096016,兆尊苍白骑士
77552,CHN08-09-517898,兆尊苍白骑士,01-09-016887|04-09-152711|98-10-539307|B96-6086064|N01-1122331|N95-2069547,兆尊苍白骑士
77555,CHN09-09-025638,兆尊苍白骑士,00-10-020258|98-10-539307,兆尊苍白骑士
77557,CHN10-09-124939,兆尊苍白骑士,00-10-020006|00-10-020258|01-09-466174|04-10-194942|97-10-231805,兆尊苍白骑士
77611,,,B02-6498216|B04-6244764|B08-6130659|B09-6216002|B09-6216022|B09-6216103|B09-6216179|B09-6216191|B12-6204178|B93-6501202,
77624,AU-2007-355,福乐,10-14-025330|10-14-036714|B00-6178544,福乐
77625,AU-2008-YU-52,福乐,B00-6178544,福乐
77627,AU-2008-117,,09-14-064641,
77641,AU-2008-YU-302,(已售),09-14-064641,(已售)
77646,AU-2006-YU-019,福乐,B00-6178544|D01232-02-568,福乐
77656,CHN2008-03-333993,桑杰士,06-03-011111|BLG03-6147190,桑杰士
77752,NL07-1226511,考夫曼X贺尔曼-裘斯特,B06-6405248|N02-2254450|N2007-1226511,考夫曼X贺尔曼-裘斯特
7783,B05-3105014,,B03-3103164|B03-3209107|B04-3104072,
77893,,,2011-676628|2011-676677|N02-1949785|N03-1911662|N03-1911663|N04-1560084,
77983,NL98-1421591,甘纳斯世界鸽王冠军家族,N98-1421591,甘纳斯世界鸽王冠军家族
78040,DV-98-07131-0517,雅可比原棚詹森,98-07131-0517|99-01055-1040,雅可比原棚詹森
78062,B2003-5063091,基多卢克斯,10-14-025330|10-14-036714|B99-5268087|B99-5268097,基多卢克斯
78077,2015-08-0395104,黑龙江永隆公棚决赛90名,12-02-435624|2015-08-0395104,黑龙江永隆公棚决赛90名
78220,NL07-1220728,詹森系,B70-6243257|B81-6116647|B84-6161077|B86-6702384|N04-1445663|N05-1951825|N06-4732618|N07-4747742|N07-4747743|N07-4747781,詹森系
78223,,,N09-1876639|N97-2133209|N97-2236254,
78225,NL08-3857407,,N00-0080497|N01-0181965|N01-0182011|N02-0273728|N02-0273739|N02-0273744|N02-0273745|N02-0273762|N02-0273769|N02-0273770|N02-0273780|N03-0377570|N03-0377573|N03-0377596|N03-0377601|N03-0377609|N03-0377652|N03-0377654|N04-0468211|N04-0468222|N04-0468247|N05-0567243|N05-0567266|N07-3762836|N08-3857407|N09-3933578|N97-1785186|N98-7044309,
78226,NL09-1686173,考夫曼系,B00-6545672|N08-1962117|N11-1198414,考夫曼系
78229,,,N04-1445663|N05-1951825|N06-4732618|N07-4747742|N07-4747743|N07-4747781,
78231,GFL2001-651,,B03-4343070|B81-4005207|B82-4490112|B84-4439666|B88-4105940|B89-4082165|B95-4224120|N84-8414670|N86-8662338|N88-8885130|N89-8926430|N90-9014054|N92-9207592|N94-9410378,
78232,NL07-4747737,考夫曼,N07-4747736,考夫曼
78233,NL07-4747742,詹森,B70-6243257|B81-6116647|B84-6161077|B86-6702384|B94-6668871|N06-4732618|N07-4747742|N07-4747743|N07-4747781,詹森
78234,,,N00-0077729|N01-0179456|N02-0271840|N03-0338883|N81-8191863|N82-8268974|N85-8590865|N87-2299256|N87-8722902|N87-8722903|N90-9014054|N91-9187757|N91-9187788|N93-1125375|N93-9385040|N95-9590379|N96-9692814|N99-9964498,
78237,DV07-05958-826,考夫曼(小迪克直孙),03-7237-1066|0599-00-1011|0987-03-388|2098-00-330|2098-96-146|5034-04-941|93-2098-665|93-5388-219|93-5388-222|95-4153-1331|99-2098-802|D2098-95-12|N00-1211143|N00-5063930,考夫曼(小迪克直孙)
78240,NL07-1104630,凡龙系列,07-1104630630|N03-1617069|N06-1492956,凡龙系列
78241,NL10-1823445,,B07-3203627|B09-3011492|N01-2435311|N67-2052951|N87-8793077,
78452,CHN2016-03-0900973,佛科克,N2000-1975952|N2004-2050221|N2006-1327267|N2006-4720774|N2008-1537218|N2012-1618365,佛科克
78461,CHN10-02-302155,考夫曼,10-02-302155|N2002-2373089|N2002-4758416|N97-2252927|N98-1933638,考夫曼
78466,CHN09-02-480044,考夫曼X宋妮雅,09-02-480044|BLG07-4260934|N03-5343039|N04-1389507|N2005-1936978,考夫曼X宋妮雅
78493,DV-99-01050-1040,詹森系,99-01050-1040|99-01055-1040,詹森系
78532,B09-6220968,瓦特.帝莱克(小红号),B03-6485110|B04-6244762|B08-6130659|B09-6216002|B09-6216179|B09-6220968|B11-6142191|B94-6380208|B98-6483700|B99-6340994|B99-6343940,瓦特.帝莱克(小红号)
78596,CHN07-17-053375,,07-17-053375|2000-17-023568|2001-10-680322,
78601,B10-4210691,帝卢*速霸龙,B04-4375935|B05-4372644|B05-4372655|B06-4126150|B08-4003712|B09-4174310,帝卢*速霸龙
79071,2006-32-787888,鹏程火箭,1982-385352|1998-349578|99-02-195678|N1973-2330440|N1981-8115173|N95-1784681,鹏程火箭
79120,2006-32-787999,鹏程火箭,1982-385352|1998-349578|99-02-195678|N1973-2330440|N1981-8115173|N95-1784681,鹏程火箭
7916,CHN98-12-031920,勃默德“尼录号”血系,2007-12-029027|98-12-031920,勃默德“尼录号”血系
7918,,勃默德031907,98-12-031907,勃默德031907
79219,,,2007-06-141506|B2005-6451017|B2005-6452484,
79233,NL16-1019653,沙奇士原舍.银雄22号近亲,N00-0077722|N02-0271886|N05-1387611|N05-1387631|N07-1813424|N08-1533618|N16-1019653,沙奇士原舍.银雄22号近亲
7928,,凡龙010662,2000-12-008215|2002-12-198181|2006-12-010662|2007-12-029027|98-01-028631|98-01-028641|N93-2079802|N94-1380752|N94-2534872|N95-1380984,凡龙010662
79382,2008-079710,桑杰士近血,2008-11-079710|B2002-6243417|B99-6427603,桑杰士近血
79449,B10-2192396,贺伯特名鸽155外孙女,B00-2298572|B02-2325798|B04-8008110|B05-2267275|B06-2259622|B91-6371155,贺伯特名鸽155外孙女
79450,B10-2192262,贺伯特名鸽绝世无双外孙,B03-2083121|B04-2087057|B04-5212501|B92-2462036|B99-2277318|B99-5118824,贺伯特名鸽绝世无双外孙
79619,NL08-1792708,詹森,2011-08-056999|2013-03-200944|2014-03-681809|2015-08-0581938|2015-08-0581991|2015-08-0581992|N03-1434971|N04-1162452|N08-1792708,詹森
79620,NL08-1792714,,2013-03-200960|2014-08-348561|2016-08-0009058|N08-1792714|N99-1254938|N99-1254972,
79621,NL07-2069222,,2012-08-038844|2013-08-150180|2013-08-150209|2013-08-150980|2014-08-347447|2014-08-348023|2014-08-348024|2014-08-348139|2014-08-348329|2014-08-348330|2014-08-348378|2014-08-348526|2015-08-0040279|2015-08-0041019|2015-08-0041093|2017-08-0085259|2017-08-0085473|N02-1950016|N05-1671925|N07-2069222,
79622,NL08-1792705,,2012-08-030981|2013-08-150071|2013-08-151182|2014-08-307069|2014-08-348561|2015-08-0040033|2016-08-0009040|2016-08-0009058|2016-08-0009479|2017-08-0085136|B05-6153360|N03-1435002|N08-1792705,
79784,中国江苏94-026238,李鸟配蜈蚣,1998-10-300815|1999-10-073969,李鸟配蜈蚣
79875,BELG2010-6052379,佛卡门,B01-6387350|B02-6825443|B07-6221019|B08-6144028|BLG2010-6052379,佛卡门
79877,BELG2010-6052440,佛卡门,B06-6270152|B08-6174628|BLG2010-6052440,佛卡门
79890,BELG2009-6358333,胡本,B01-6255051|B07-6076351|BLG2001-6255051|BLG2007-6076351|BLG2009-6358333,胡本
79951,,,N09-1332541|N09-1332577,
80032,中国江苏94-A085244,李鸟配蜈蚣,1989-033011|1998-10-300815|1999-10-073969,李鸟配蜈蚣
80158,2010-05-468075,闪电桑杰士,2010-05-468075|B1997-6270268|B1998-6411558|B2003-6366781|B2003-6471609,闪电桑杰士
80159,2010-05-468080,闪电桑杰士,2004-041424|2007-424960|2010-05-468080|B86-6483070|B90-6401760,闪电桑杰士
80262,06-27-000069,詹森,B96-6221633|B97-6330075,詹森
80272,NL2009-1186007,佛科克,N2000-1975952|N2006-4720774|N2007-1817993|N2007-6229191,佛科克
80327,NL09-5919044,,N07-1157302|N09-5919044|N09-5919045|N10-1032285|N11-1198341,
80362,,,B00-2352590|B00-2503056|B01-6513850|B05-6085379|B08-6373710|B94-6633774|B95-6471492,
80455,B09-6216079,瓦特.帝莱克,B00-6245149|B00-6245150|B04-6244762|B04-6244764|B09-6373710|B90-6501296|B93-6501208|B94-6383630|B94-6633774|B95-6471492|B96-6177837|B99-6340994|B99-6343940,瓦特.帝莱克
80503,,,2006-22-990300|22-2003-1188918|22-2004-512070|22-2005-539445|22-2005-539447|22-2006-990040|22-2006-990062|22-2006-990376|22-2008-258456|22-2008-258476|22-2011-1209752|22-2011-1390871|22-2011-1390883|22-2011-1390903|22-2011-1882713,
80535,NL00-2467536,克拉克,N00-2467536|N65-1384964|N74-2366531|N78-2207007|N80-1987017|N88-2854506|N91-1991806|N94-1231455|N95-1401391|N96-5652495|N96-5652512|N97-5733679,克拉克
80543,NL2007-1129401,考夫曼,2007-2008-2009|D03611-08-2174|N02-2173502|N02-2173517|N03-1731705|N03-2324277|N04-1336879|N04-1389769|N04-1644604|N04-1644666|N04-4155907|N05-1936558|N05-1936918|N05-2184834|N06-1521428|N06-4070134|N06-4070135|N07-1445435|N07-1445436|N07-2007621|N09-1375288|N1987-1055610|N1996-1434375|N1997-5700531|N1998-5821416|N2000-5063949|N2002-2173592,考夫曼
80545,CHN2016-03-0900751,詹森×佛科克,2009-01-220179|2014-03-861911|2015-03-0886640|B2006-6056147|B2009-6358581|N2001-1886622|N2002-1635116|N2002-1635214|N2003-5308529,詹森×佛科克
80593,2005-15-159536,泰山号,B00-6096427,泰山号
80595,,泰山号,B1997-6571646,泰山号
80596,2001-15-039128,泰山号,B1998-5258977|B1998-5258978,泰山号
80789,NL07-5713925,卡曼兄弟原舍,N01-1695110|N03-5332698|N04-1897022|N05-1239910|N05-2180912|N06-5617007,卡曼兄弟原舍
80790,DV0516-10-594,福乐,B01-6135354|B02-6175730,福乐
80794,NL10-1528946,卡曼兄弟原舍,N02-5229564|N04-1896031|N05-1935679|N07-1653316|N98-1924683|N99-1575803,卡曼兄弟原舍
80796,NL10-1529069,卡曼兄弟原舍,N01-1695110|N02-5229564|N04-1897022|N05-1239910|N90-2256086|N95-5559347,卡曼兄弟原舍
80797,NL07-5713890,卡曼兄弟原舍,2008-2009-2010|N02-5229564|N04-1896031|N05-1246083|N93-2437240|N93-5366432|N99-5949561,卡曼兄弟原舍
80798,NL09-5903655,卡曼兄弟原舍,N02-1472705|N05-5510059|N07-1371589|N07-1371677|N08-1101403|N99-5949561,卡曼兄弟原舍
80801,NL07-5713904,卡曼兄弟原舍,2008-2009-2010|N00-1212158|N00-1934052|N01-1135621|N04-1348814|N96-2232777|N97-1478619,卡曼兄弟原舍
80812,2006-08-030175,传奇531国际和平号姨母04-036,2006-08-030175|2006-08-112545,传奇531国际和平号姨母04-036
80842,NL09-5916682,克鲁森联合鸽舍,2012-03-008008|2012-03-175010|N02-4448955|N02-4764720|N02-5252655|N06-5626595|N08-5821884|N99-1703391,克鲁森联合鸽舍
80874,06-03-131265,,N67-2052951|N81-8152434,
80924,BELG2009-6248550,佛卡门,B02-6058048|B03-6287249|B04-6058148|B05-6234169|B06-6270302|B07-6221074|B08-6116829|BLG2009-6248550,佛卡门
81196,B07-4350834,帝卢.速霸龙,2010-02-203129|2010-08-279012|2013-08-150203|2014-08-348027|2014-08-348028|2014-08-348104|2014-08-348508|2015-01-1181468|2016-01-1088173|2016-08-0009038|2016-08-0009048|2016-08-0009067|2016-08-0009100|2016-08-0171464|2017-01-666404|B00-4352645|B03-4012908|B94-4421875|B94-4520777|B96-4056934|B97-4222538,帝卢.速霸龙
81197,B07-4350835,帝卢.速霸龙,2010-02-203129|2015-08-0041075|B00-4352645|B03-4012908|B94-4421875|B94-4520777|B96-4056934|B97-4222538,帝卢.速霸龙
81198,B08-4091252,帝卢.速霸龙,B00-4352645|B03-4012908|B94-4421875|B94-4520777|B96-4056934|B97-4222538,帝卢.速霸龙
81200,Ｂ０７－４０９２９４７,帝卢．速霸龙,2015-08-0041090,帝卢．速霸龙
81395,CHN2010-04-060044,乔斯佛卡门X胡本,2010-04-060044|BLG2009-6248550|BLG2009-6358333,乔斯佛卡门X胡本
81474,C-03-11-125536,凡龙银影,B98-6278120|N00-1488064|N93-5334442|N94-1380745|N98-2221143,凡龙银影
81546,2008--02805,东方不败,2012-05-420774|2013-05-117880|2013-05-117881,东方不败
81814,CHN10-03-167633,凡瑞特桑杰士系,10-03-167633|99-09-152171,凡瑞特桑杰士系
81921,B11-3155796雌,艾米尔·丹尼斯原舍,B11-3011979|B11-3155796,艾米尔·丹尼斯原舍
81922,B15-6284575雄,罗尼-凡瑞特桑杰士,B15-6284575|B1989-6611641|B1992-5040493|B1992-6596037|B1994-6667010|B1996-5089350|B1997-6355026|B1998-5202662662-98|B1998-6466725|B1999-6493868|B2000-5153904904|B2000-6340067|B2002-5062631631-02|B2002-6243417|B2002-6243461|B2003-6097245|B2003-6147008|B2003-6147298|B2004-5067504504-04|B2004-6430813|B2004-6430819|B2004-6431082|B2005-6444303|B2005-6444367|B2005-6444400|B2006-6398583|B2007-6368588|B2008-6124053,罗尼-凡瑞特桑杰士
82059,B08-4095016,利蒙志号外孙女,B00-4066087|B00-4174021|B01-4383337|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B07-4093286|B08-4095016|B08-4095174|B09-2119284|B91-4261261|B97-4173729|B99-4391511|B99-4500907,利蒙志号外孙女
82150,BE09-2230751,帝卢-速霸龙,B00-4065848|B02-2095062,帝卢-速霸龙
82247,NL01-4743636,考夫曼系,B01-6041468|B96-6286060|N00-1211139|N01-1135529|N02-4758430|N92-5310320|N96-1844304|N97-2253038|N97-2253039|N98-1933509|N99-5971371|N99-5971384,考夫曼系
82313,B05-4045228,,08-10-450217|09-32-589677|B00-4066087|B00-4174021|B01-4383257|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B1997-4173729|B1999-4391511|B1999-4500907|B2000-4066087|B2000-4174021|B2003-4290077|B2004-2063085|B2004-4375935|B90-4002911|B90-4002926|B91-4261261|B94-4421875|B97-4173729|B99-4391511|B99-4500907,
82322,B05-3180210,,08-10-451719|09-32-601705|B2001-3203394|B2003-4414432,
82325,CHN09-32-601953,,B01-4383024|B04-3024030|B05-4045062|B98-4276404|B99-4066311,
82326,CHN08-10-450217,,B01-4383257|B04-3024030|B05-4045062|B05-4045228|B90-4002911|B90-4002926|B94-4421875|B99-4066311,
82327,CHN08-10-450800,,B02-4376025|B02-4478695|B05-4045270|B06-4266811|B1999-4391511|B94-4421875|B97-4237817,
82375,CHN09-32-589677,,07-32-573994|09-32-589673|09-32-589677|B06-4266811,
82376,CHN09-32-601705,,08-10-451719|09-32-601705|B05-3180210|B05-4045270,
82380,CHN05-10-123056,,N00-0014280|N2003-1147217|N2003-2225306|N98-1284653,
82388,CHN08-10-451719,,08-10-451719|B05-3180210|B05-4318806,
82392,CHN08-10-451704,,08-10-451704|B05-4045062|B98-6492040,
82617,2010-14-002769,,2010-14-002769,
82700,13-01-718809,考夫曼,02-02308-345|04-03-060082|06-01-499336|06-02-068648|N97-2145445|N97-2145446|N99-4708331,考夫曼
82708,DV01769-06-1148,德拉帕,1769-02-703|D01769-04-1039,德拉帕
82863,NL09-5916274,考夫曼,B03-6383527|B97-6549507|N97-2253106,考夫曼
82929,2014-01-825310,,2004-08-006017|2006-08-112545|2008-03-425702|2008-03-425706|2008-03-496226|2008-08-082481|2009-08-012738|2010-33-102018|2011-03-601670|2013-01-912139|2014-01-1233028|2014-01-825304|2014-825310|86-62711046210593|B88-6711631|B93-6266190|BLG71-6378018|BLG78-6145268|BLG82-6380170|BLG83-6376407|BLG88-6470646|BLG88-6711631|BLG90-6669134|BLG90-6669172|BLG93-6228701|BLG95-5077737|BLG96-6223279|BLG98-6210593|N87-5793822|N88-8900056|N96-2618745,
83005,CHN09-06-100978,德拉帕,4715-03-343|D01769-00-217|D01769-04-1020|D01769-08-1173|D01769-08-1190,德拉帕
83079,B15-4100316雄,速霸龙.知名17号配对”极度近亲直孙,B02-4333378|B04-4019942|B04-4019943|B04-4439153|B05-4400567|B06-4044497|B06-4044530|B10-2051207|B12-4077288|B15-4100316|B99-4365061,速霸龙.知名17号配对”极度近亲直孙
83188,NL2010-1681876,佛科克,N1996-2279515|N2000-1975952|N2000-2148049|N2001-1886591|N2002-1635222|N2003-1135371|N2006-4720774|N2009-1186097,佛科克
83196,CHN2016-03-0900860,佛科克×佛卡门,B2009-6248545|B2010-6052092|B2014-6312969|N1999-2411761|N1999-2411769|N2002-1635193|N2005-1441789|N2006-2162303|N2008-1537225|N2010-1681846,佛科克×佛卡门
83248,JPN06XB00009-BCW,卡特利斯系×凡布里安娜/卡特里斯系,BLG93-3194089,卡特利斯系×凡布里安娜/卡特里斯系
83254,JPN06XB00008-降,凡布里安娜/卡特里斯系×卡特利斯系,BLG93-3194089,凡布里安娜/卡特里斯系×卡特利斯系
83285,NL07-1183428,荷兰阿特玛兄弟鸽舍,B02-6175791|B04-6177653,荷兰阿特玛兄弟鸽舍
83326,2005-08-080942,100%乔斯托内黄金血统拿破仑系,2011-08-092841|2012-08-031841|2012-08-031842|B04-5206815,100%乔斯托内黄金血统拿破仑系
83329,B98-5075395,100%乔斯托内超人组最高辈分,B87-5161887,100%乔斯托内超人组最高辈分
83367,NL11-1394369,佛科克，飞戈，,B02-3026154|N01-1391378|N04-1626646|N06-1829099|N07-1430568|N09-1186028|N97-2524534|N97-5774231,佛科克，飞戈，
83369,B11-2063177,电脑戈马力,B00-2117363|B01-3076096|B06-2082203|B06-2082239|B11-2063177|B83-2350199|B92-2198165|B93-2350020|B94-2061350,电脑戈马力
83400,CHN-2002-02-128569,胡本,BLG96-6223326,胡本
83437,B2012-4240939雄,比利时盖比专家-霍夫林,B01-4284207|B04-4167522|B06-4142723|B06-4384682|B2012-4240939|B96-3314584,比利时盖比专家-霍夫林
83438,17-08-0012043,速霸龙.辽宁忠盛决赛383名,17-08-0012043,速霸龙.辽宁忠盛决赛383名
83469,BELG2007-3128456,盖比.凡的那比,B05-3177035|B14-3115670|B98-3240118|BLG2007-3128456,盖比.凡的那比
83526,,,2003-03-000993|2008-06-315070|2010-06-255003|BLG2001-2187305|BLG2005-6338438,
83786,B04-4277382,帝卢速霸龙,B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B94-4421875|B97-4173729|B99-4391511|B99-4392910|B99-4500907,帝卢速霸龙
8384,,勃默德010638,2000-12-008203|2000-12-008215|2006-12-010638|98-01-028641|98-12-031914|N94-1380752|N95-1380984,勃默德010638
83883,:NL07-3728160,鲁道克拉森,N00-0077729|N01-0179465|N02-0265472|N93-1125375,鲁道克拉森
83900,2002-08-011472,拿破仑472（拿破仑王子配拿破仑大公主）,2011-08-099715,拿破仑472（拿破仑王子配拿破仑大公主）
83973,B06-4169348,速霸龙,B00-4066087|B00-4174021|B02-4406102|B02-4478695|B03-4026260|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B05-2062145|B06-2042579|B91-4261261|B97-4173729|B99-4391511|B99-4500907,速霸龙
83977,B07-4253815,帝卢速霸龙,B02-4247662|B02-4478695|B04-4431710|B04-4433009|B05-4333735|B92-4315173,帝卢速霸龙
83978,BELG2003-3241937,盖比,B02-3003886|B06-3008003|B09-3095001|B93-3051184|B95-3185530|BLG2003-3241937|BLG98-3158062,盖比
84004,NL06-1337823,,N00-2327376|N94-1861249|N96-1084275|N97-1908700|N97-1908729|N98-2599777|N99-1454950,
84017,CHN2016-03-0900946,佛科克,2015-03-0887777|B2008-6340442|N2000-1975952|N2003-1135371|N2006-4720774|N2007-1129401|N2009-1186097|N2010-1681876,佛科克
84072,NL07-3762444,鲁道克拉森,N01-0125527|N01-0179465|N02-0271840|N02-0271843|N05-0566471|N99-9915272,鲁道克拉森
84076,B2013-6308022,瑞克·赫尔曼,B1995-2259507|B1996-2259641|B1997-2448343|B2000-2265863|B2001-2134028|B2002-6257770|B2004-2165288|B2005-6337115|B2005-6338472|B2005-6445580|B2006-6212441|B2007-6364152|B2008-2119214|B2010-6252812,瑞克·赫尔曼
84120,CHN10-01-203459,巴塞罗那63名子×（魔鬼40名×23名平辈直子）,06-01-724777|07-02-316233|10-01-203459|BLG80-3110165|BLG97-9011432,巴塞罗那63名子×（魔鬼40名×23名平辈直子）
84168,B05-4333769,帝卢速霸龙,B01-4383206|B02-4478695|B04-4277227|B05-4333769|B91-4261261|B99-4392910,帝卢速霸龙
84325,NL2008-1549144,波西瓦,B02-3025837|N01-2386190|N04-2061950|N2008-1549144|N96-5870048,波西瓦
84327,NL2009-1159148,波西瓦,N2009-1159148,波西瓦
84334,NL2004-2061925,波西瓦,N07-4734520|N2004-2061925,波西瓦
84337,NL2005-1405508,波西瓦,N2005-1405508,波西瓦
84357,NL2007-1829127,波西瓦,B70-4062007|N2007-1829127|N79-1219777|N86-2141223|N87-5709681|N88-5858916|N89-5930308|N89-5930312|N92-1203818,波西瓦
84358,NL2006-5629201,波西瓦,N2006-5629201,波西瓦
84620,2010-266181,桑杰士,B00-6340067|B03-6147075|B04-6430750|B05-6155177|B05-6444367|B07-6356003,桑杰士
84696,B2005-6164697,胡本原舍,B00-6175326|B1982-6380170|B2005-6164697|B96-6223085|B98-6210205|B98-6210499|B99-6143625,胡本原舍
84740,,,N67-2052951|N81-8152434,
84831,2006-05-164016,闪电桑杰士,2004-041424|2006-05-164016,闪电桑杰士
84865,B08-4098498,帝卢速霸龙,B00-4066087|B00-4174021|B02-4406102|B03-4290077|B03-4290095|B04-2063085|B04-4052618|B04-4277399|B05-2062145|B06-2042579|B07-4093286|B91-4261261|B94-4421875|B97-4173729|B99-4391511|B99-4500907,帝卢速霸龙
84870,B07-6258781,凡龙,B96-6606775|B99-6557929,凡龙
84871,B06-6230940,凡龙,B02-6298828|B95-6316937,凡龙
84873,B09-6401900,凡龙,B00-6452296|B02-6505638,凡龙
84875,B09-6301904,凡龙,B01-6523856|B99-6158753,凡龙
84876,B09-6301906,凡龙,B01-6262975|B99-6552439,凡龙
84878,B09-6301912,凡龙,B02-6298814|B02-6298969,凡龙
84882,DV02884-10-502,,D02884-04-560|N07-4286193,
84954,09-01-507972,考夫曼别无所求外孙,08-01-882955|B98-6593456|D02-02308-345|N03-5343024|N03-5430818|N04-1389650|N05-1936948|N06-5621674|N07-1207744|N99-4708331,考夫曼别无所求外孙
85355,2008-03-101280,国家一号*桑杰士,2008-03-101279,国家一号*桑杰士
85360,07-5712252,芬格兄弟原舍作出,2012-03-008008|2012-03-175010|N00-1614860|N01-1535332|N98-1297207|N98-1297318|N98-2364589|N98-2364595,芬格兄弟原舍作出
85400,DV06720-06-381,布洛坎普父子原舍鸽,D06720-05-168|D06720-06-381|D0709-05-800|D0709-08-676,布洛坎普父子原舍鸽
85456,2009-08-091397,詹森凡龙,B2006-6056023|B2006-6230940,詹森凡龙
85481,DV06720-07-691,布洛坎普父子,D06720-02-601|D06720-07-691|N03-1144865,布洛坎普父子
85548,NL2007-1475174,杨.欧瓦克夫妇X里奥.布鲁克斯,N1993-2176348|N1993-2176350|N1994-2609439|N2004-1678616|N2007-1475174,杨.欧瓦克夫妇X里奥.布鲁克斯
85603,DV06720-08-1049,布洛坎普父子,D06720-02-566|D06720-03-859|D06720-08-1049,布洛坎普父子
86035,,,B78-6226371|B81-6603197|B83-2350199|B84-6336708|B84-6336723|B87-4021090|B89-6364182|B89-6366042|B90-2084310|B90-6531016|B93-6221777|B94-2443175|B96-6335039|B99-2053187,
86046,CHN2008-03-632843,范登帕斯×英格斯,2003-02-150618|2004-01-309465|2005-01-356357|2006-03-102079|2007-03-528937|2007-03-528963|B2000-2152014|B2002-6506934|N2004-1114742,范登帕斯×英格斯
86060,,,B78-6226371|B81-6603197|B83-2350199|B84-6336708|B84-6336723|B87-4021090|B89-6364182|B89-6366042|B90-2084310|B90-6531016|B93-6221777|B94-2443175|B96-6335039|B99-2053187,
86177,CHN1999-03-273002,【不败王子*闪电娇娃】,98-10-500003|B90-6401683|B90-9987503,【不败王子*闪电娇娃】
86194,BELG95-6201253,瓦特灰鸽王,BLG95-6201253,瓦特灰鸽王
86263,CHN10-20-001680,帝卢·速霸龙-鲁道·克拉森,08-20-025888|10-20-001680|B01-4178979|B02-2095132|B03-2035936|B03-4290073|B98-4184742|B99-4500907|N03-0375941|N05-0547397|N08-3821981|N94-9410369,帝卢·速霸龙-鲁道·克拉森
86266,CHN08-08-245894,杨.范德怕斯,2008-08-284541|2009-08-225520|2010-08-279891|2012-08-031690|2013-08-150416|2014-08-3070232014|2014-08-348201|N00-2327194|N01-1428634|N02-1949968|N03-1434834|N03-2007415|N98-2246936,杨.范德怕斯
86271,,,B03-6226043|B04-6277729|B96-6600523|BL02-6106932,
86404,B2005-6037302,哈贝尼斯-万侯,B1986-6475153|B1990-6324210|B1991-6183106|B1994-6081753|B1997-6036008|B2000-6098074|B2005-6037302,哈贝尼斯-万侯
86410,BELG2008-3069096,迪斯梅特.马太依斯,B01-3261283|B01-3261294|B02-3209809|B03-3198115|B03-3244047|B05-3179321|B06-3196362|B07-3111004|B07-3111005|B08-3069070|B08-3069096|B09-3114523|B09-3114556|B92-3258097|B94-3014396|B95-3201464|B95-3328979|B99-3173769|B99-3173788,迪斯梅特.马太依斯
86417,BELG2010-2046293,盖比,B00-6485499|B00-6540682|B01-3031065|B01-3031244|B02-6121677|B02-6183083|B02-6183142|B03-2104210|B03-3003652|B04-2123340|B04-2139350|B05-2204602|B06-2213954|B07-2103401|B07-2254332|B07-3008335|B08-2189983|B08-6369078|B10-2046282|B10-2046293|B10-3011434|B10-4091609|B88-3206112|B90-3119128|B92-3233008|B92-3233103|B96-3156104|B97-6407575|B98-3158062|B98-6335690|B98-6396611|B99-2093946|N09-1442501,盖比
86422,B10-2046282,奶酪小子,B01-2287659|B02-2161806|B04-2133646|B04-6307259|B06-6210990|B08-6369076|B10-2046282|B10-2046293|B97-6407575|B98-6335690|B99-2220554,奶酪小子
86443,BELG2008-3069058,迪斯梅特-马太依斯,B08-3069058,迪斯梅特-马太依斯
86570,B05-6037320,哈贝尼斯-万侯,B1993-6057704|B1994-6081753|B1998-6084023|B2000-6098001|B2000-6098158|B2003-6042101|B2005-6037320,哈贝尼斯-万侯
86606,BELG2007-5080173,乔斯托内,B01-5010358|B03-5071667,乔斯托内
86648,BELG2008-6192155,桑杰士,B2006-6173403|B2006-6329251,桑杰士
86657,CHN2009-16-087887,,03-16-086562|05-16-077848,
86873,B11-6340826,乔斯.佛卡门原舍,2013-08-316054|B07-6221477|B10-6052551|B11-6340826,乔斯.佛卡门原舍
86887,2009-03-480025,桑杰士*胡本,2011-03-333599|2011-03-333600,桑杰士*胡本
86930,B05-6037316,哈贝尼斯-万侯,B05-6037316|B1990-6324222|B1993-6057660|B1994-6081750|B1997-6035966|B1999-6047036|B2002-6034109,哈贝尼斯-万侯
